Record#,Elapsed_Time,Time_in_Community,Gender,Working,Age,Family,Hobbies,Social_Club,Political,Professional,Religious,Support_Group
814,3.8,Medium,F,Yes,23,No,No,No,No,Yes,No,Yes
815,7.15,Short,F,Yes,25,Yes,Yes,No,No,No,No,No
816,8.76,Short,F,Yes,29,No,Yes,No,No,No,Yes,No
817,5.03,Long,M,Yes,29,No,No,No,No,Yes,No,No
818,6.1,Medium,M,No,52,No,No,No,No,No,No,No
819,5.14,Long,M,Yes,47,No,Yes,No,No,Yes,No,No
820,3.54,Long,F,No,50,Yes,No,No,Yes,Yes,No,No
821,6.77,Short,M,No,50,Yes,Yes,Yes,Yes,No,No,Yes
822,4.56,Short,M,Yes,48,Yes,Yes,No,No,No,Yes,No
823,3.39,Long,F,Yes,36,Yes,No,No,No,No,No,No
824,6.86,Medium,F,Yes,25,No,No,No,Yes,Yes,No,No
825,4.52,Medium,F,No,50,Yes,Yes,No,No,No,No,No
826,8.02,Long,F,Yes,40,Yes,Yes,No,No,Yes,Yes,Yes
827,3.24,Medium,F,No,27,No,No,No,No,Yes,No,No
828,8.2,Medium,F,No,23,Yes,No,No,Yes,Yes,No,Yes
829,5.86,Medium,M,No,38,Yes,No,No,No,Yes,No,No
830,3.51,Medium,M,Yes,44,No,No,No,No,Yes,No,No
831,4.96,Long,F,Yes,24,No,Yes,No,No,Yes,Yes,Yes
832,9.9,Short,F,No,25,Yes,No,No,No,No,No,No
833,7.1,Medium,M,Yes,20,Yes,Yes,No,No,Yes,Yes,No
834,7.09,Long,F,No,51,Yes,No,No,No,No,No,No
835,3.78,Medium,M,Yes,48,Yes,No,No,No,No,No,No
836,8.08,Medium,F,No,40,No,No,No,Yes,Yes,No,No
837,7.34,Short,M,No,50,No,No,No,No,No,No,No
838,4.77,Long,F,Yes,50,Yes,Yes,Yes,No,No,Yes,No
839,5.33,Long,F,No,52,No,Yes,No,Yes,No,Yes,No
840,4.23,Long,M,Yes,43,Yes,Yes,Yes,Yes,Yes,No,No
841,5.86,Medium,M,Yes,55,Yes,No,Yes,No,Yes,No,No
842,3.46,Long,F,Yes,37,Yes,No,No,No,Yes,No,No
843,2.61,Medium,M,Yes,50,Yes,Yes,No,No,No,Yes,No
844,3.92,Long,M,Yes,44,No,No,No,No,No,No,No
845,7.48,Long,F,Yes,29,No,No,No,No,No,Yes,No
846,2.22,Medium,F,No,28,No,No,No,No,No,Yes,No
847,2.93,Medium,F,Yes,34,No,No,No,No,No,No,No
848,8.82,Long,M,Yes,33,Yes,Yes,No,No,No,Yes,Yes
849,3.23,Long,M,No,24,No,No,No,No,No,No,No
850,9.34,Medium,M,No,32,No,No,No,No,Yes,No,No
851,4.27,Medium,M,Yes,53,No,No,No,No,No,No,No
852,10.05,Long,M,Yes,19,No,No,No,No,No,No,No
853,9.31,Long,M,Yes,46,No,No,No,No,No,No,No
854,3.87,Short,M,No,46,No,No,No,No,No,No,No
855,8.56,Short,M,Yes,43,No,No,No,No,No,No,No
856,2.94,Long,F,Yes,28,Yes,No,Yes,No,No,Yes,No
857,8.83,Long,M,Yes,30,No,Yes,No,No,Yes,No,No
858,5.78,Short,M,Yes,51,No,No,No,No,Yes,No,Yes
859,9.74,Long,M,Yes,31,No,No,No,No,Yes,No,No
860,5.17,Long,M,Yes,47,No,No,No,No,No,No,No
861,6.38,Short,F,No,34,No,No,No,Yes,No,No,No
862,3.74,Long,F,Yes,35,No,No,No,No,No,No,No
863,2.79,Medium,M,Yes,53,No,No,No,No,No,No,No
864,5.3,Long,M,No,22,No,No,No,No,No,No,No
865,7.04,Long,F,Yes,48,No,Yes,No,No,No,Yes,No
866,4.61,Long,F,Yes,31,No,No,No,Yes,Yes,No,Yes
867,7.29,Long,F,No,50,Yes,No,No,No,No,No,No
868,8.43,Short,F,Yes,28,Yes,No,No,No,Yes,No,No
869,4.68,Long,F,Yes,30,Yes,No,No,No,Yes,No,No
870,8.19,Medium,F,Yes,55,Yes,Yes,Yes,No,Yes,No,No
871,9.3,Medium,F,Yes,50,No,Yes,Yes,No,No,Yes,No
872,9.87,Long,M,Yes,24,Yes,No,No,No,No,Yes,No
873,5.08,Long,M,Yes,38,No,No,No,No,No,No,No
874,5.02,Medium,F,Yes,31,No,No,No,No,Yes,No,No
875,7.61,Short,M,Yes,43,No,No,No,No,No,No,Yes
876,4.26,Long,M,Yes,25,Yes,No,Yes,No,No,Yes,No
877,7.06,Short,M,No,34,No,No,No,No,No,No,No
878,4.63,Long,M,Yes,43,Yes,No,No,No,No,Yes,Yes
879,9.18,Long,F,No,30,No,No,No,No,No,No,No
880,6.6,Long,M,Yes,37,No,No,No,No,No,No,Yes
881,9.3,Short,F,No,26,Yes,No,No,No,No,Yes,No
882,6.05,Long,F,No,50,No,Yes,No,No,Yes,Yes,No
883,2.51,Long,F,No,54,No,Yes,No,No,Yes,Yes,No
884,8.4,Short,M,No,25,No,No,No,No,Yes,No,No
885,5.89,Medium,F,No,30,No,Yes,No,No,No,Yes,Yes
886,7.73,Long,F,Yes,23,No,No,No,No,No,No,No
887,9.97,Short,M,No,54,Yes,No,Yes,No,No,Yes,No
888,8.87,Long,F,No,34,Yes,No,Yes,No,No,Yes,No
889,8.1,Long,M,Yes,23,Yes,No,No,No,Yes,No,No
890,7.39,Short,M,No,41,No,No,Yes,No,No,No,Yes
891,9.86,Medium,M,No,33,No,No,No,No,Yes,No,Yes
892,9.92,Long,M,Yes,31,No,No,No,No,No,Yes,No
893,8.21,Long,F,No,23,No,No,No,No,No,No,No
894,6.39,Long,F,Yes,22,No,No,No,No,No,No,No
895,2.98,Long,F,Yes,56,No,No,No,No,No,No,No
896,4.11,Long,M,No,23,Yes,Yes,No,No,Yes,No,No
897,4.76,Short,M,No,50,No,No,No,No,Yes,Yes,No
898,5.61,Long,F,No,32,Yes,No,No,Yes,No,Yes,No
899,6.97,Long,F,No,50,No,No,No,No,Yes,No,No
900,4.42,Long,F,No,50,Yes,No,No,No,Yes,Yes,Yes
901,2.99,Long,F,No,36,No,No,No,No,No,Yes,Yes
902,6.69,Short,F,Yes,21,No,No,No,No,No,No,No
903,4.79,Medium,M,No,29,No,No,No,No,No,Yes,No
904,5.85,Long,F,No,42,No,Yes,Yes,No,No,Yes,Yes
905,8.98,Medium,F,Yes,30,Yes,Yes,No,Yes,Yes,No,Yes
906,7.15,Long,F,No,50,No,No,No,No,No,No,No
907,2.94,Long,F,Yes,45,Yes,Yes,No,No,No,Yes,No
908,2.35,Long,M,No,18,Yes,Yes,Yes,No,No,Yes,No
909,2.14,Medium,M,No,38,No,No,No,No,Yes,No,Yes
910,6.37,Long,M,Yes,32,Yes,No,No,No,No,No,No
911,2.56,Long,M,No,49,No,No,No,No,Yes,No,No
912,2.81,Short,F,No,31,No,No,Yes,No,Yes,Yes,Yes
913,5.7,Long,F,No,31,No,No,No,No,No,Yes,No
914,7.58,Medium,F,No,55,No,No,No,Yes,Yes,No,No
915,6.42,Medium,M,Yes,29,No,No,Yes,No,Yes,Yes,No
916,4.45,Medium,M,Yes,19,Yes,Yes,No,No,No,Yes,No
917,7.67,Medium,F,Yes,31,No,No,No,No,No,No,No
918,3.1,Long,M,Yes,43,No,No,No,No,No,No,No
919,6.87,Long,M,Yes,41,Yes,No,No,No,No,No,No
920,8.15,Medium,M,Yes,40,Yes,No,Yes,No,No,Yes,No
921,6.54,Long,M,No,26,No,Yes,No,No,No,Yes,No
922,5.62,Medium,F,Yes,48,Yes,No,No,No,Yes,Yes,No
923,8.2,Short,F,Yes,26,Yes,No,No,No,No,Yes,No
924,8.67,Short,M,Yes,38,Yes,Yes,No,No,No,Yes,No
925,3.87,Medium,M,No,31,No,No,No,No,No,No,No
926,2.43,Long,M,Yes,23,No,No,No,No,No,No,No
927,6.15,Medium,M,No,25,No,Yes,No,No,No,Yes,No
928,3.27,Medium,F,No,29,Yes,Yes,No,No,No,Yes,Yes
929,3.33,Long,M,No,41,Yes,Yes,No,No,Yes,Yes,No
930,6.92,Long,M,No,23,No,No,No,No,No,No,No
931,2.97,Medium,M,No,38,No,No,No,No,No,Yes,No
932,8.96,Long,F,No,37,No,No,No,No,No,Yes,No
933,5.76,Long,F,Yes,51,No,No,No,No,No,No,No
934,3.58,Long,F,No,21,No,No,No,No,No,Yes,No
935,6.13,Long,M,No,34,Yes,Yes,No,No,No,Yes,No
936,2.87,Medium,M,No,55,Yes,Yes,Yes,No,No,Yes,No
937,8.32,Long,F,Yes,24,No,No,No,No,No,No,No
938,8.63,Medium,M,No,43,Yes,No,Yes,Yes,No,Yes,No
939,4.2,Long,F,Yes,29,Yes,Yes,No,No,No,Yes,No
940,4.58,Short,M,No,44,Yes,Yes,Yes,No,No,No,No
941,4.95,Short,F,No,30,Yes,Yes,No,No,No,Yes,No
942,3.39,Long,F,No,49,Yes,No,No,No,Yes,No,No
943,6.47,Long,F,Yes,43,No,No,No,No,Yes,Yes,No
944,7.81,Short,M,No,24,No,No,No,No,No,No,No
945,7.6,Medium,F,Yes,37,No,No,No,No,Yes,No,No
946,8.78,Long,M,Yes,30,No,No,No,No,Yes,No,No
947,6.12,Medium,M,Yes,39,No,No,No,No,Yes,Yes,No
948,9.66,Short,M,Yes,46,No,Yes,No,No,No,Yes,No
949,8.6,Medium,M,Yes,35,Yes,Yes,Yes,No,No,Yes,Yes
950,3.76,Short,M,Yes,20,No,No,No,No,Yes,No,No
951,9.66,Medium,M,No,42,No,No,No,No,No,No,No
952,4.12,Medium,M,Yes,20,Yes,Yes,No,No,No,Yes,No
953,7.51,Long,F,No,22,No,No,No,No,No,No,Yes
954,7.08,Long,F,No,26,No,Yes,No,No,No,No,No
955,7.85,Medium,F,Yes,32,No,No,No,No,No,No,Yes
956,2.46,Long,M,Yes,21,No,No,No,No,Yes,No,No
957,8.56,Long,M,Yes,38,No,No,No,No,No,No,No
958,6.94,Long,F,Yes,47,Yes,No,No,No,Yes,No,No
959,6.31,Long,F,Yes,29,Yes,Yes,Yes,No,No,Yes,No
960,7.72,Long,F,Yes,20,No,No,No,No,No,No,No
961,7.47,Medium,M,No,20,No,No,No,No,No,No,No
962,5.52,Long,F,No,32,No,Yes,No,No,Yes,Yes,Yes
963,7.11,Medium,F,Yes,30,Yes,Yes,Yes,No,No,Yes,No
964,2.61,Long,F,No,23,No,No,No,No,No,No,No
965,3.14,Medium,F,No,25,Yes,Yes,No,No,Yes,No,No
966,3.29,Medium,F,No,27,Yes,No,No,No,No,No,No
967,7.1,Long,M,No,46,No,Yes,Yes,No,No,Yes,No
968,3.71,Short,F,Yes,20,No,No,No,No,No,No,No
969,2.33,Medium,F,No,55,No,No,No,No,No,No,No
970,7.18,Long,M,No,47,Yes,No,Yes,Yes,Yes,No,Yes
971,8.28,Short,F,Yes,50,No,No,No,No,Yes,No,No
972,3.15,Long,F,Yes,28,No,No,No,No,Yes,No,Yes
973,9.96,Long,F,No,25,No,No,No,No,No,No,No
974,5.57,Medium,F,Yes,30,No,No,No,No,No,No,No
975,2.92,Medium,M,Yes,43,No,No,No,No,No,Yes,No
976,4.5,Long,M,No,23,No,No,No,No,No,No,No
977,5.16,Long,M,Yes,29,Yes,Yes,No,No,No,Yes,No
978,7.86,Short,M,Yes,32,No,No,No,No,No,No,No
979,3.48,Short,M,No,28,No,No,No,No,No,No,No
980,3.86,Long,F,Yes,36,No,No,No,No,Yes,No,Yes
981,5.51,Medium,M,Yes,21,Yes,Yes,Yes,No,Yes,Yes,Yes
982,3.93,Medium,M,No,20,No,No,No,Yes,Yes,No,No
983,3.14,Long,F,Yes,26,No,No,No,No,No,No,No
984,5.61,Long,F,No,50,Yes,No,No,No,No,Yes,No
985,4.42,Long,M,No,34,No,No,No,No,No,No,No
986,8.8,Long,F,No,53,Yes,Yes,No,No,No,Yes,No
987,4.33,Medium,F,Yes,37,No,No,No,No,No,No,No
988,6.71,Short,M,Yes,38,Yes,No,No,Yes,Yes,No,No
989,6.25,Medium,M,Yes,35,Yes,No,No,No,Yes,Yes,No
990,8.04,Long,M,No,18,No,No,No,No,Yes,No,No
991,9.28,Medium,M,No,46,No,No,Yes,Yes,Yes,No,No
992,5.91,Medium,M,No,48,No,No,No,No,No,Yes,No
993,8.21,Long,F,No,17,Yes,Yes,No,No,No,Yes,No
994,2.85,Medium,F,No,22,No,No,No,No,Yes,No,No
995,9.43,Long,M,Yes,43,No,No,No,No,No,No,No
996,3.82,Long,M,Yes,45,No,No,No,No,No,No,No
997,4.57,Medium,M,Yes,26,Yes,Yes,Yes,No,No,Yes,No
998,9.48,Short,M,Yes,48,No,No,No,No,No,Yes,No
999,6.14,Medium,M,Yes,34,No,No,No,Yes,Yes,No,Yes
1000,3.03,Long,M,Yes,40,No,No,No,No,Yes,No,No
1001,3.14,Medium,F,No,53,No,No,Yes,No,Yes,No,No
1002,4.63,Short,M,Yes,49,No,No,No,No,No,Yes,No
1003,7.85,Short,M,Yes,34,No,No,No,No,No,No,No
1004,4.24,Short,F,Yes,43,Yes,No,No,Yes,Yes,No,No
1005,7.18,Long,M,No,43,Yes,Yes,Yes,No,Yes,Yes,No
1006,9.71,Long,F,No,38,Yes,Yes,No,No,No,No,Yes
1007,4.48,Long,M,Yes,43,No,No,No,No,No,No,Yes
1008,9.07,Medium,F,No,32,No,Yes,No,No,No,Yes,No
1009,2.31,Long,F,Yes,24,Yes,No,No,No,Yes,No,No
1010,10.01,Medium,M,Yes,27,Yes,Yes,No,Yes,Yes,Yes,No
1011,4.8,Medium,F,Yes,39,No,No,No,No,Yes,No,No
1012,4.33,Medium,M,Yes,51,No,No,No,No,Yes,Yes,No
1013,10.05,Long,F,Yes,21,No,No,No,No,No,No,No
1014,4.78,Short,M,No,25,No,No,No,No,Yes,Yes,No
1015,2.82,Medium,M,Yes,42,Yes,No,No,No,Yes,No,No
1016,5.72,Medium,F,Yes,44,No,No,No,No,No,Yes,Yes
1017,4.32,Long,M,Yes,49,Yes,Yes,No,No,No,Yes,No
1018,6.18,Medium,F,No,22,Yes,No,Yes,No,Yes,No,No
1019,2.57,Medium,M,Yes,51,Yes,Yes,No,No,Yes,Yes,Yes
1020,3.43,Medium,F,Yes,30,Yes,Yes,No,No,No,Yes,No
1021,6.29,Short,F,Yes,22,Yes,No,Yes,No,No,Yes,No
1022,5.01,Medium,F,No,42,No,Yes,No,No,No,No,Yes
1023,2.42,Medium,F,No,18,No,Yes,No,No,No,No,No
1024,3.53,Short,F,No,21,Yes,Yes,No,No,No,No,No
1025,6.45,Long,M,No,20,No,No,No,No,No,No,Yes
1026,9.85,Short,M,No,51,Yes,No,No,No,No,No,No
1027,3.65,Medium,M,No,52,No,No,No,No,No,No,No
1028,8.75,Medium,M,Yes,26,Yes,Yes,No,No,No,Yes,No
1029,7.21,Medium,M,No,43,No,Yes,No,No,No,No,No
1030,3.58,Short,F,No,54,Yes,Yes,Yes,No,No,Yes,No
1031,9,Medium,M,No,46,No,Yes,No,No,No,Yes,No
1032,3.67,Medium,M,Yes,48,Yes,Yes,Yes,No,No,Yes,No
1033,6.41,Short,F,Yes,43,Yes,Yes,Yes,No,No,Yes,No
1034,2.54,Long,M,Yes,47,No,No,No,No,No,No,No
1035,7.32,Short,F,Yes,28,No,Yes,No,No,No,Yes,No
1036,4.57,Medium,F,No,48,No,Yes,Yes,Yes,No,Yes,No
1037,8.35,Long,M,No,37,No,No,No,No,No,Yes,No
1038,9.68,Long,F,Yes,44,Yes,Yes,No,Yes,No,No,Yes
1039,7.92,Short,M,No,25,Yes,No,No,No,No,No,No
1040,4.12,Long,M,Yes,21,No,No,No,No,No,No,No
1041,6.08,Short,F,Yes,29,Yes,No,No,No,Yes,No,No
1042,7.92,Medium,F,No,32,Yes,No,No,No,No,No,No
1043,7.58,Short,F,Yes,46,No,No,No,No,No,Yes,No
1044,2.13,Short,F,No,44,Yes,No,No,No,No,Yes,No
1045,5.55,Long,M,Yes,27,No,No,No,No,No,No,No
1046,8.9,Medium,F,Yes,29,No,Yes,No,No,No,Yes,No
1047,10.03,Short,F,No,24,No,Yes,No,No,No,Yes,No
1048,5.92,Long,F,No,46,Yes,Yes,No,Yes,Yes,Yes,No
1049,5.34,Long,M,No,19,Yes,No,No,No,No,No,Yes
1050,2.32,Medium,F,No,53,Yes,Yes,No,No,Yes,Yes,Yes
1051,5.12,Long,M,No,54,Yes,Yes,No,No,No,Yes,No
1052,7.67,Long,F,No,34,No,No,No,No,No,No,No
1053,2.21,Short,F,Yes,27,No,No,No,Yes,Yes,No,No
1054,8.52,Medium,F,No,21,No,No,No,No,No,No,No
1055,5.16,Medium,M,Yes,45,Yes,No,No,No,No,No,No
1056,2.85,Long,F,No,45,No,No,No,Yes,Yes,No,No
1057,9.35,Long,F,No,40,No,No,No,No,Yes,No,No
1058,7.81,Long,F,Yes,35,Yes,No,No,No,Yes,No,No
1059,3.75,Medium,M,No,45,Yes,No,No,No,No,No,No
1060,2.69,Short,F,Yes,36,No,No,No,No,No,No,No
1061,6.91,Long,F,Yes,43,No,No,No,No,No,No,No
1062,5.65,Long,M,Yes,43,No,No,No,Yes,No,No,No
1063,5.47,Long,F,Yes,22,No,No,Yes,No,No,Yes,Yes
1064,8.09,Long,F,Yes,41,No,No,No,Yes,No,Yes,Yes
1065,6.14,Medium,M,Yes,37,Yes,No,No,No,Yes,No,No
1066,9.18,Medium,F,Yes,21,Yes,Yes,Yes,Yes,Yes,Yes,Yes
1067,5.74,Long,F,No,26,No,No,No,No,Yes,No,No
1068,7.29,Long,M,No,24,Yes,No,Yes,No,No,No,No
1069,4.65,Long,F,Yes,49,Yes,Yes,No,No,No,Yes,No
1070,3.2,Medium,F,No,25,No,Yes,Yes,No,No,Yes,No
1071,3.26,Long,M,No,28,Yes,No,No,No,Yes,Yes,No
1072,3.01,Long,M,No,48,Yes,Yes,Yes,No,No,Yes,No
1073,3.67,Short,M,Yes,53,No,No,No,No,No,No,No
1074,4.46,Medium,F,Yes,36,No,No,No,No,No,Yes,No
1075,7.25,Long,M,No,23,Yes,No,Yes,No,No,Yes,Yes
1076,9.89,Medium,M,No,31,No,No,No,No,Yes,No,No
1077,4.35,Medium,M,Yes,29,No,Yes,No,No,No,Yes,No
1078,2.55,Medium,M,Yes,50,No,Yes,Yes,No,No,Yes,No
1079,5.63,Long,F,No,28,Yes,Yes,No,No,No,Yes,No
1080,9.36,Long,M,No,42,No,No,No,No,No,No,No
1081,5.84,Long,F,No,40,No,No,No,No,Yes,No,Yes
1082,7.24,Long,M,No,42,Yes,No,Yes,No,No,No,No
1083,2.03,Short,F,No,40,No,No,No,No,Yes,No,No
1084,8.83,Medium,M,No,30,No,No,No,No,No,No,No
1085,7.84,Medium,M,Yes,34,Yes,Yes,Yes,Yes,Yes,Yes,No
1086,5.05,Medium,F,Yes,32,No,No,No,No,No,No,No
1087,5.65,Short,F,Yes,47,Yes,Yes,No,No,Yes,No,No
1088,8.08,Short,F,Yes,35,Yes,No,No,No,No,Yes,No
1089,8.01,Long,M,Yes,19,Yes,No,No,No,No,No,No
1090,9.37,Long,M,Yes,46,Yes,Yes,Yes,No,Yes,Yes,No
1091,2.08,Short,F,Yes,49,Yes,Yes,No,No,Yes,No,No
1092,2.18,Short,F,Yes,53,Yes,No,No,No,No,Yes,No
1093,2.8,Long,M,No,34,Yes,Yes,Yes,Yes,No,No,Yes
1094,9.8,Medium,F,No,50,No,No,No,No,Yes,No,No
1095,3.11,Long,M,Yes,27,Yes,No,Yes,No,No,Yes,No
1096,5.73,Long,M,No,32,No,No,No,Yes,Yes,No,No
1097,4.33,Medium,M,Yes,30,No,Yes,No,No,No,Yes,No
1098,4.74,Short,F,No,48,No,No,No,No,No,No,No
1099,7.4,Short,M,No,48,Yes,Yes,Yes,No,No,Yes,No
1100,9.41,Long,F,Yes,49,No,No,No,No,No,No,No
1101,3.86,Long,M,Yes,43,No,No,No,No,No,No,No
1102,7.07,Long,F,No,41,Yes,No,No,No,Yes,Yes,No
1103,3.73,Short,M,Yes,55,Yes,Yes,No,Yes,No,Yes,No
1104,5.43,Long,M,No,53,No,No,No,No,No,No,No
1105,6.3,Short,F,No,40,Yes,No,No,No,No,No,Yes
1106,2.78,Medium,F,Yes,47,No,No,No,No,Yes,No,No
1107,2.32,Long,M,Yes,22,Yes,No,No,No,No,Yes,No
1108,3.25,Long,F,Yes,43,Yes,No,No,No,Yes,No,No
1109,4.51,Medium,M,Yes,19,No,No,No,Yes,No,No,No
1110,8.31,Long,M,Yes,43,No,No,No,No,No,No,No
1111,5.8,Medium,F,No,34,No,No,No,No,No,No,No
1112,2.32,Medium,F,No,18,No,No,No,No,Yes,No,No
1113,3.85,Short,F,No,34,No,Yes,No,Yes,No,Yes,No
1114,4.45,Short,M,Yes,25,Yes,No,No,No,Yes,No,No
1115,5.58,Long,F,No,54,Yes,No,No,No,No,No,No
1116,6.23,Medium,F,No,54,No,No,No,No,No,No,No
1117,5.9,Medium,F,No,35,No,No,No,No,Yes,No,No
1118,4.58,Short,M,No,37,No,No,No,No,Yes,No,No
1119,3.93,Long,M,Yes,44,No,No,No,No,No,No,No
1120,5.67,Short,F,Yes,40,No,No,No,No,No,No,Yes
1121,5.72,Short,F,No,41,No,No,No,No,Yes,No,No
1122,2.34,Long,F,Yes,23,No,No,No,No,No,No,No
1123,9.31,Long,F,No,53,No,No,No,No,Yes,No,Yes
1124,8.36,Long,M,No,49,No,Yes,No,No,No,Yes,Yes
1125,8.09,Long,F,No,32,No,Yes,Yes,No,Yes,Yes,No
1126,7.7,Medium,F,Yes,36,Yes,No,No,No,No,No,No
1127,8.85,Medium,M,Yes,27,Yes,Yes,No,No,No,Yes,No
1128,3.76,Medium,M,Yes,33,No,No,No,Yes,No,No,Yes
1129,4.31,Long,M,Yes,51,No,No,Yes,Yes,No,Yes,No
1130,4.44,Medium,M,No,47,No,No,No,No,Yes,Yes,No
1131,8.35,Medium,F,No,49,No,No,No,No,No,No,No
1132,7.89,Short,F,Yes,27,No,No,No,No,No,No,No
1133,8.58,Long,M,Yes,34,Yes,No,No,No,Yes,No,No
1134,9.67,Short,F,No,31,No,No,No,No,Yes,No,Yes
1135,9.23,Medium,M,No,51,No,No,No,No,No,No,No
1136,6.21,Medium,M,Yes,35,No,No,No,Yes,Yes,Yes,No
1137,3.13,Long,M,Yes,55,No,Yes,No,No,Yes,No,No
1138,6.56,Medium,F,No,33,Yes,No,No,No,Yes,Yes,No
1139,8.22,Long,F,Yes,23,Yes,No,No,No,No,No,No
1140,4.39,Medium,F,No,34,No,No,No,No,Yes,No,No
1141,9.11,Medium,F,Yes,34,No,No,No,Yes,Yes,No,No
1142,8.53,Long,M,No,40,Yes,No,No,No,Yes,No,No
1143,8.34,Short,M,No,24,No,Yes,Yes,No,No,Yes,No
1144,8.58,Medium,F,No,47,No,No,No,No,No,No,No
1145,7.69,Short,M,Yes,38,Yes,Yes,No,No,No,No,No
1146,9.86,Long,M,Yes,22,Yes,Yes,Yes,No,Yes,Yes,No
1147,3.6,Medium,M,No,52,Yes,No,Yes,No,Yes,Yes,No
1148,6.54,Medium,M,No,47,No,No,No,No,No,No,No
1149,5.06,Medium,M,Yes,46,Yes,Yes,No,No,No,Yes,Yes
1150,6.52,Medium,M,No,21,No,No,No,No,No,No,No
1151,2.19,Long,M,No,23,No,Yes,No,No,Yes,Yes,No
1152,9.75,Long,F,No,37,Yes,Yes,Yes,No,No,Yes,Yes
1153,6.7,Short,M,No,19,Yes,No,No,No,Yes,No,Yes
1154,5.79,Medium,F,No,37,Yes,No,No,No,Yes,Yes,No
1155,5.18,Medium,F,Yes,30,Yes,Yes,No,No,No,No,No
1156,5,Medium,F,Yes,19,No,Yes,Yes,Yes,No,Yes,No
1157,5.65,Short,M,Yes,48,No,Yes,Yes,No,Yes,No,No
1158,6.65,Short,M,No,22,Yes,Yes,No,No,Yes,Yes,No
1159,6.96,Short,M,No,36,No,No,No,Yes,Yes,No,Yes
1160,2.2,Short,F,Yes,29,No,No,No,No,Yes,Yes,No
1161,6.26,Long,F,Yes,51,No,No,No,No,No,No,No
1162,5.07,Long,M,No,54,No,No,No,No,No,No,No
1163,4.22,Medium,M,No,42,Yes,Yes,No,No,Yes,No,No
1164,3.62,Short,F,Yes,50,No,No,No,Yes,Yes,No,Yes
1165,8.77,Long,M,No,49,Yes,Yes,Yes,Yes,No,Yes,No
1166,7.04,Medium,F,No,53,No,No,No,No,No,No,No
1167,6.75,Short,F,Yes,46,Yes,Yes,Yes,No,No,Yes,No
1168,6.16,Medium,M,Yes,40,No,Yes,No,Yes,Yes,No,Yes
1169,9.88,Long,F,Yes,42,No,No,No,Yes,No,Yes,No
1170,4.18,Long,M,Yes,21,No,No,No,No,No,No,No
1171,6.24,Medium,M,Yes,38,No,No,No,No,No,No,No
1172,4.33,Long,F,No,24,No,No,No,No,No,No,No
1173,9.49,Long,M,No,26,No,No,No,No,No,No,No
1174,9.88,Long,M,Yes,23,No,Yes,No,No,Yes,Yes,No
1175,7.01,Medium,F,No,51,No,No,No,No,No,No,No
1176,6.37,Medium,M,No,24,Yes,No,Yes,No,Yes,Yes,No
1177,5.93,Short,F,Yes,29,No,No,No,No,No,No,No
1178,3.61,Medium,M,No,46,No,No,No,Yes,No,No,No
1179,7.07,Medium,F,No,54,No,No,No,No,No,No,No
1180,4.22,Long,F,Yes,46,Yes,Yes,No,No,Yes,No,No
1181,6.3,Short,M,No,35,Yes,No,Yes,No,Yes,Yes,No
1182,4.57,Medium,M,Yes,21,No,No,No,No,No,No,No
1183,5.02,Long,M,No,35,Yes,Yes,No,No,No,Yes,No
1184,4.52,Long,M,Yes,22,No,Yes,No,No,Yes,Yes,No
1185,4.83,Short,F,No,43,Yes,Yes,No,No,No,Yes,No
1186,5.39,Long,M,No,50,Yes,Yes,No,No,No,Yes,No
1187,2.86,Long,M,Yes,54,No,Yes,No,No,No,No,No
1188,6.58,Medium,F,No,39,Yes,No,No,No,No,No,No
1189,2.59,Medium,F,No,37,No,No,No,No,Yes,No,No
1190,8.32,Long,F,No,55,Yes,Yes,No,No,No,Yes,Yes
1191,9.09,Short,F,Yes,45,Yes,Yes,Yes,No,Yes,Yes,Yes
1192,3.53,Medium,F,No,37,Yes,Yes,No,No,No,Yes,No
1193,4.12,Short,F,Yes,36,No,No,No,No,No,No,No
1194,4.41,Medium,M,Yes,50,No,Yes,No,No,Yes,No,No
1195,9.3,Short,F,No,28,Yes,Yes,Yes,No,No,No,No
1196,3.1,Medium,F,Yes,25,Yes,Yes,Yes,No,Yes,Yes,No
1197,6.36,Short,F,Yes,23,Yes,Yes,Yes,Yes,Yes,Yes,No
1198,8.45,Medium,F,No,53,Yes,Yes,Yes,No,No,Yes,Yes
1199,3.24,Short,F,No,37,Yes,Yes,No,No,No,Yes,No
1200,9.53,Short,M,No,33,Yes,No,No,Yes,Yes,No,Yes
1201,2.2,Medium,F,No,20,Yes,Yes,No,No,Yes,No,No
1202,2.98,Long,M,No,52,Yes,No,No,No,No,No,Yes
1203,5.18,Medium,F,Yes,24,No,No,No,No,No,No,No
1204,3.16,Medium,F,No,52,No,No,No,No,No,No,No
1205,4.39,Long,F,No,52,Yes,Yes,Yes,No,Yes,Yes,No
1206,5.97,Medium,F,No,37,No,No,No,No,No,Yes,No
1207,8.13,Short,F,Yes,29,Yes,Yes,Yes,No,No,Yes,No
1208,8.19,Medium,M,No,45,No,No,No,No,Yes,Yes,No
1209,5.8,Medium,F,No,27,Yes,Yes,No,No,No,Yes,No
1210,8.63,Medium,F,No,44,No,Yes,Yes,No,Yes,Yes,No
1211,2.28,Medium,M,No,31,No,No,No,No,No,No,No
1212,2.39,Long,F,No,32,Yes,No,No,No,No,No,No
1213,4.55,Long,F,Yes,36,Yes,No,No,No,Yes,No,Yes
