Record#,Elapsed_Time,Time_in_Community,Gender,Working,Age,Family,Hobbies,Social_Club,Political,Professional,Religious,Support_Group
813,2.7,Medium,F,Yes,42,Yes,No,No,No,Yes,No,No
814,8.61,Long,M,Yes,44,No,No,No,No,No,No,No
815,8.58,Medium,F,No,45,Yes,No,No,No,No,No,No
816,6.09,Short,M,Yes,40,Yes,No,No,No,Yes,No,No
817,2.73,Medium,M,Yes,52,Yes,Yes,Yes,No,No,Yes,No
818,2.81,Long,M,No,33,Yes,Yes,No,Yes,Yes,Yes,No
819,6.03,Long,F,No,46,No,No,No,No,No,No,No
820,3.46,Long,F,Yes,37,Yes,No,No,No,Yes,No,No
821,4.43,Short,M,No,46,No,No,No,No,No,Yes,No
822,9.2,Long,F,No,20,No,Yes,Yes,No,Yes,Yes,Yes
823,4.77,Short,M,No,28,Yes,Yes,Yes,No,No,Yes,No
824,8.57,Short,F,Yes,44,Yes,Yes,No,Yes,No,Yes,No
825,2.98,Long,M,No,49,No,No,No,No,No,Yes,No
826,5.22,Short,M,Yes,25,Yes,No,No,No,No,No,No
827,6.28,Long,M,No,38,Yes,No,No,No,No,No,No
828,6.05,Long,M,Yes,38,No,No,No,No,No,Yes,No
829,10.08,Medium,M,Yes,50,No,No,No,No,Yes,No,No
830,7.84,Medium,M,Yes,34,Yes,Yes,Yes,Yes,Yes,Yes,No
831,2.46,Long,F,No,55,Yes,Yes,Yes,No,No,Yes,No
832,6.1,Medium,M,No,52,No,No,No,No,No,No,No
833,4.76,Short,M,No,50,No,No,No,No,Yes,Yes,No
834,7.58,Long,M,Yes,32,No,No,No,No,No,No,No
835,4.83,Short,F,No,43,Yes,Yes,No,No,No,Yes,No
836,4.49,Short,M,Yes,24,No,No,No,No,No,No,No
837,3.7,Short,F,Yes,55,No,No,No,No,Yes,No,No
838,9.98,Long,M,Yes,22,No,Yes,No,No,No,No,No
839,7.28,Long,M,No,33,No,Yes,No,No,Yes,Yes,No
840,8.74,Long,F,Yes,26,No,No,No,No,Yes,No,No
841,7.64,Long,M,No,39,No,No,No,No,No,Yes,No
842,6.26,Medium,M,No,55,Yes,No,No,No,No,Yes,No
843,7.05,Medium,F,Yes,27,No,No,No,No,Yes,No,No
844,8.96,Long,F,Yes,27,No,No,No,No,No,No,No
845,8.1,Medium,M,No,24,Yes,Yes,Yes,No,No,Yes,Yes
846,6.56,Medium,M,No,52,Yes,Yes,Yes,No,No,Yes,Yes
847,5.28,Long,F,No,33,No,No,No,No,No,No,No
848,6.54,Medium,M,No,45,No,No,No,No,No,No,No
849,5.47,Long,F,Yes,22,No,No,Yes,No,No,Yes,Yes
850,2.22,Short,M,Yes,51,No,No,No,No,Yes,No,Yes
851,8.95,Medium,M,No,35,Yes,No,No,No,Yes,No,No
852,8.84,Medium,F,Yes,40,Yes,No,Yes,No,No,No,No
853,9.71,Long,F,No,38,Yes,Yes,No,No,No,No,Yes
854,6.49,Medium,M,Yes,39,No,No,No,Yes,No,Yes,No
855,5.07,Long,F,No,53,No,Yes,No,No,No,Yes,No
856,2.84,Medium,F,Yes,52,No,No,No,No,No,No,Yes
857,8.15,Short,F,Yes,38,Yes,Yes,No,No,Yes,Yes,Yes
858,6.26,Long,F,Yes,51,No,No,No,No,No,No,No
859,5.43,Medium,M,Yes,49,Yes,Yes,No,Yes,Yes,Yes,No
860,2.81,Short,M,No,47,Yes,No,No,No,No,No,No
861,3.09,Long,F,No,27,Yes,Yes,No,Yes,Yes,Yes,No
862,2.14,Medium,F,No,21,No,No,No,No,No,No,No
863,6.57,Medium,M,No,22,No,No,No,No,No,No,No
864,8.42,Medium,F,Yes,47,No,No,No,No,No,No,No
865,8.44,Medium,F,No,53,No,No,No,No,Yes,No,Yes
866,6.16,Medium,M,No,52,Yes,No,No,No,No,No,No
867,2.42,Long,M,No,21,Yes,No,No,No,No,No,No
868,4.19,Long,F,Yes,45,Yes,Yes,Yes,No,Yes,No,No
869,2.66,Short,F,No,47,No,No,No,No,Yes,Yes,No
870,6.86,Medium,M,No,39,No,No,No,No,No,No,No
871,6.08,Medium,M,No,51,No,Yes,No,No,No,Yes,No
872,8.23,Long,F,Yes,48,No,No,No,No,No,Yes,No
873,7.31,Long,M,No,25,No,No,No,No,No,No,No
874,8.32,Long,F,No,55,Yes,Yes,No,No,No,Yes,Yes
875,4.97,Medium,M,No,29,Yes,No,No,Yes,No,No,No
876,4.98,Medium,F,No,21,No,Yes,No,No,No,Yes,No
877,3.88,Short,F,No,34,Yes,No,No,No,Yes,No,No
878,3.82,Medium,M,No,29,No,No,No,Yes,No,Yes,No
879,4.83,Medium,M,No,25,No,No,No,No,No,No,No
880,7.06,Short,M,No,34,No,No,No,No,No,No,No
881,3.59,Medium,F,Yes,43,Yes,No,No,No,Yes,No,No
882,2.34,Long,M,Yes,30,Yes,Yes,Yes,No,No,Yes,Yes
883,2.69,Long,F,Yes,27,No,No,No,No,No,No,Yes
884,8.56,Long,M,No,39,Yes,Yes,Yes,No,No,No,No
885,6,Short,F,No,37,No,No,No,No,No,No,No
886,8.39,Long,F,Yes,41,Yes,No,No,No,No,No,No
887,2.33,Medium,F,No,55,No,No,No,No,No,No,No
888,9.18,Long,F,Yes,27,No,No,No,Yes,Yes,No,No
889,6.21,Medium,M,Yes,35,No,No,No,Yes,Yes,Yes,No
890,5.78,Short,M,Yes,51,No,No,No,No,Yes,No,Yes
891,8.36,Medium,F,Yes,54,No,No,No,Yes,No,No,No
892,7.58,Long,F,No,20,No,No,No,No,Yes,No,No
893,7.11,Medium,F,Yes,33,Yes,No,No,No,No,No,No
894,4.1,Long,M,No,22,No,No,No,No,No,No,No
895,6.86,Medium,F,Yes,25,No,No,No,Yes,Yes,No,No
896,8.08,Medium,M,No,21,No,No,No,No,Yes,No,No
897,5.09,Long,M,Yes,26,No,No,No,No,Yes,No,No
898,2.67,Medium,M,Yes,47,No,No,No,No,No,No,No
899,8.4,Long,M,No,54,No,No,No,No,No,Yes,No
900,3.8,Medium,M,Yes,47,No,No,No,No,Yes,Yes,No
901,7.54,Long,F,No,54,No,No,No,Yes,Yes,No,No
902,5.16,Medium,M,Yes,45,Yes,No,No,No,No,No,No
903,7.51,Long,F,No,22,No,No,No,No,No,No,Yes
904,3,Long,M,Yes,50,Yes,No,No,No,No,No,No
905,3.2,Short,F,Yes,31,Yes,No,No,No,No,No,Yes
906,8.37,Long,F,No,22,No,Yes,No,No,No,Yes,No
907,6.56,Long,F,Yes,42,No,No,No,No,Yes,Yes,No
908,8.52,Long,M,No,47,No,Yes,No,Yes,No,No,No
909,6.74,Medium,M,Yes,32,Yes,No,Yes,Yes,No,Yes,No
910,5.49,Long,F,Yes,38,No,No,No,No,No,No,No
911,5.08,Long,M,Yes,38,No,No,No,No,No,No,No
912,8.63,Long,M,No,36,Yes,No,Yes,No,Yes,Yes,Yes
913,8.41,Short,M,Yes,43,Yes,No,No,No,Yes,Yes,No
914,5.2,Long,F,No,26,No,No,No,No,No,No,Yes
915,8.85,Long,M,Yes,30,Yes,No,Yes,No,No,No,No
916,6.5,Medium,F,No,24,No,No,No,No,Yes,No,No
917,2.44,Medium,M,No,20,Yes,No,Yes,No,No,No,No
918,9.91,Long,M,Yes,23,No,No,No,No,No,No,No
919,3.67,Long,M,Yes,47,Yes,Yes,Yes,No,No,Yes,No
920,9.24,Long,F,Yes,44,No,No,No,No,No,No,No
921,6.34,Short,M,Yes,34,Yes,No,No,No,No,Yes,No
922,5.53,Medium,F,Yes,32,Yes,Yes,No,No,No,Yes,No
923,5.94,Medium,F,No,30,Yes,No,No,No,No,No,No
924,7.24,Medium,F,Yes,31,Yes,Yes,No,No,No,Yes,No
925,9.3,Short,F,No,28,Yes,Yes,Yes,No,No,No,No
926,4.88,Medium,M,No,45,Yes,Yes,Yes,No,Yes,Yes,No
927,7.15,Short,F,Yes,24,Yes,Yes,Yes,No,Yes,Yes,No
928,5.39,Medium,M,No,45,No,No,No,No,No,No,No
929,6.41,Short,F,Yes,48,No,Yes,Yes,No,No,Yes,No
930,2.26,Long,M,No,20,No,No,No,No,No,No,No
931,3.48,Medium,M,No,41,No,No,No,Yes,Yes,No,No
932,5.04,Short,F,No,50,No,No,No,No,No,No,No
933,3.35,Long,M,No,31,Yes,Yes,Yes,No,No,Yes,No
934,6.97,Long,F,Yes,47,No,No,Yes,No,No,No,Yes
935,7.89,Medium,M,Yes,35,No,No,No,No,No,No,No
936,9.32,Long,F,Yes,49,No,No,No,Yes,No,No,No
937,9.33,Medium,M,No,46,No,Yes,No,No,No,Yes,No
938,8.85,Long,F,No,32,Yes,No,No,No,No,Yes,No
939,8.93,Long,M,Yes,44,No,No,No,No,No,Yes,No
940,5.69,Long,F,No,29,No,Yes,No,No,Yes,Yes,No
941,3.95,Long,M,Yes,29,No,No,No,Yes,Yes,No,Yes
942,3.78,Medium,M,Yes,47,Yes,No,Yes,No,No,Yes,No
943,6.32,Short,M,No,34,No,No,No,No,No,Yes,No
944,6.47,Long,F,Yes,43,No,No,No,No,Yes,Yes,No
945,6.33,Long,M,Yes,28,No,No,No,No,No,Yes,No
946,8.98,Long,F,Yes,32,Yes,No,No,No,No,Yes,No
947,3.96,Long,M,Yes,31,Yes,No,Yes,No,No,Yes,No
948,6.08,Short,F,Yes,29,Yes,No,No,No,Yes,No,No
949,9.72,Short,F,No,27,Yes,Yes,No,No,Yes,Yes,No
950,2.4,Short,M,No,21,Yes,No,Yes,Yes,No,Yes,No
951,2.42,Medium,F,No,18,No,Yes,No,No,No,No,No
952,5.25,Long,F,Yes,43,No,No,No,No,Yes,No,No
953,7.91,Long,M,No,53,Yes,Yes,Yes,No,No,No,No
954,3.58,Long,F,No,21,No,No,No,No,No,Yes,No
955,6.27,Long,M,Yes,52,No,No,No,No,Yes,No,No
956,3.03,Medium,M,No,27,Yes,No,No,No,Yes,No,No
957,4.22,Long,M,Yes,49,No,Yes,No,No,No,Yes,No
958,4.13,Long,M,Yes,19,No,No,No,No,No,Yes,No
959,3.61,Short,F,No,47,No,Yes,No,No,No,Yes,No
960,6.41,Long,M,Yes,38,No,No,No,No,No,Yes,No
961,6.41,Medium,F,No,27,Yes,Yes,Yes,No,No,Yes,No
962,5.28,Short,F,Yes,46,No,Yes,Yes,No,No,Yes,Yes
963,2.28,Long,M,Yes,37,No,Yes,No,Yes,No,Yes,No
964,8.67,Short,M,Yes,38,Yes,Yes,No,No,No,Yes,No
965,7.66,Medium,F,No,54,No,No,No,No,Yes,Yes,No
966,9.44,Medium,M,No,47,Yes,Yes,No,No,No,Yes,No
967,9.13,Medium,M,No,34,No,Yes,Yes,No,No,Yes,No
968,8.99,Long,F,No,44,No,No,No,No,Yes,No,No
969,9.64,Medium,F,Yes,25,No,No,No,Yes,No,No,No
970,5.19,Short,F,Yes,29,Yes,Yes,No,No,No,Yes,No
971,5.85,Long,F,No,42,No,Yes,Yes,No,No,Yes,Yes
972,4.73,Long,F,Yes,27,No,No,No,No,No,No,No
973,9,Long,M,Yes,54,No,No,Yes,No,No,Yes,No
974,9.86,Long,M,Yes,35,Yes,No,No,Yes,No,No,No
975,5.8,Long,F,Yes,52,Yes,No,Yes,No,No,Yes,No
976,4.74,Short,F,No,48,No,No,No,No,No,No,No
977,6.31,Long,F,Yes,29,Yes,Yes,Yes,No,No,Yes,No
978,9.62,Long,M,Yes,21,No,Yes,Yes,Yes,Yes,Yes,Yes
979,2.28,Long,F,Yes,40,Yes,No,No,No,No,No,No
980,6.65,Long,M,Yes,41,Yes,No,No,No,No,Yes,No
981,5.86,Medium,M,Yes,55,Yes,No,Yes,No,Yes,No,No
982,6.77,Medium,M,Yes,31,Yes,Yes,Yes,No,No,Yes,No
983,7.78,Short,F,No,29,No,No,No,No,No,No,Yes
984,2.8,Medium,F,Yes,45,Yes,No,No,No,No,No,No
985,5.22,Long,M,Yes,27,No,No,No,No,No,No,No
986,2.49,Long,F,No,53,Yes,Yes,Yes,No,No,Yes,No
987,5.64,Medium,F,Yes,33,Yes,No,No,No,No,No,No
988,2.92,Long,F,Yes,52,Yes,No,No,No,No,Yes,No
989,4.27,Long,F,Yes,18,Yes,No,Yes,No,No,Yes,No
990,6.18,Medium,F,No,22,Yes,No,Yes,No,Yes,No,No
991,3.49,Medium,M,No,48,No,No,No,No,Yes,No,Yes
992,5.97,Long,F,No,36,Yes,No,No,No,No,Yes,No
993,5.33,Medium,M,No,44,No,No,No,No,No,No,No
994,9.46,Long,F,Yes,49,No,No,No,No,Yes,No,No
995,6.93,Short,F,No,40,Yes,Yes,Yes,No,Yes,Yes,Yes
996,7.72,Long,M,No,53,Yes,Yes,No,No,No,Yes,Yes
997,3,Long,M,Yes,43,No,No,No,No,No,No,No
998,5.63,Long,F,No,28,Yes,Yes,No,No,No,Yes,No
999,6.14,Medium,M,Yes,35,No,No,No,No,No,No,No
1000,3.86,Short,F,No,48,Yes,No,No,No,No,Yes,No
1001,4.02,Short,M,No,27,Yes,Yes,Yes,No,No,Yes,No
1002,8.53,Long,M,No,38,No,No,No,No,Yes,Yes,No
1003,6.59,Short,F,No,38,No,No,No,No,No,No,No
1004,6.66,Long,F,Yes,50,No,Yes,No,No,No,Yes,No
1005,5.22,Medium,F,Yes,34,Yes,No,No,No,No,No,No
1006,5.8,Medium,F,No,25,No,No,No,No,No,Yes,No
1007,2.62,Long,F,Yes,31,No,No,No,No,Yes,No,No
1008,5.86,Medium,M,Yes,52,No,No,No,No,No,No,No
1009,7.7,Long,F,No,49,No,No,No,No,Yes,No,No
1010,2.19,Long,F,Yes,33,No,No,No,No,No,No,No
1011,3.76,Medium,M,No,43,No,No,No,No,No,Yes,No
1012,7.34,Long,F,Yes,46,Yes,Yes,Yes,No,Yes,Yes,No
1013,7.74,Long,F,Yes,33,No,No,No,No,Yes,No,No
1014,3.77,Medium,F,Yes,34,No,No,No,No,No,No,No
1015,3.67,Long,F,Yes,45,Yes,No,No,No,No,Yes,No
1016,4.57,Long,F,Yes,23,Yes,Yes,No,Yes,No,No,Yes
1017,8.52,Medium,F,No,20,Yes,No,Yes,Yes,No,Yes,No
1018,7.58,Short,F,Yes,46,No,No,No,No,No,Yes,No
1019,8.31,Long,F,No,39,No,No,No,No,No,No,No
1020,7.05,Long,F,No,53,Yes,Yes,No,No,No,No,No
1021,6.6,Long,M,Yes,37,No,No,No,No,No,No,Yes
1022,9.36,Long,F,Yes,33,No,No,No,No,No,Yes,No
1023,6.89,Medium,M,No,35,No,No,No,No,No,No,No
1024,2.54,Long,F,No,32,Yes,No,No,No,No,Yes,No
1025,4.19,Medium,F,No,43,No,No,No,No,Yes,No,No
1026,7.45,Long,F,No,24,No,No,No,No,No,No,No
1027,9.15,Long,F,Yes,47,Yes,Yes,Yes,No,Yes,Yes,No
1028,9.89,Medium,M,No,31,No,No,No,No,Yes,No,No
1029,5.17,Short,F,No,31,Yes,Yes,No,No,No,Yes,No
1030,7.36,Short,M,No,47,Yes,No,No,No,Yes,No,No
1031,2.31,Long,F,Yes,25,No,No,No,No,No,No,No
1032,3.79,Short,M,No,41,No,No,No,Yes,Yes,Yes,No
1033,5.99,Long,F,No,50,No,No,No,No,No,No,No
1034,2.86,Long,M,Yes,54,No,Yes,No,No,No,No,No
1035,8.55,Long,M,Yes,36,No,No,No,No,Yes,No,No
1036,3.63,Short,F,No,18,No,No,No,No,No,No,No
1037,4.85,Short,F,No,50,No,Yes,No,Yes,No,Yes,Yes
1038,5.76,Long,F,Yes,51,No,No,No,No,No,No,No
1039,2.17,Long,F,No,39,No,No,No,No,Yes,No,No
1040,4.75,Long,M,Yes,53,No,Yes,No,No,No,No,No
1041,5.19,Medium,M,No,24,No,No,No,No,Yes,No,Yes
1042,8.63,Medium,F,No,44,No,No,No,No,No,No,No
1043,7.61,Short,M,Yes,43,No,No,No,No,No,No,Yes
1044,3.5,Medium,F,Yes,29,No,No,No,No,No,No,No
1045,4.18,Long,M,Yes,21,No,No,No,No,No,No,No
1046,5.08,Short,F,No,46,Yes,No,No,No,No,No,No
1047,2.65,Long,F,Yes,26,Yes,No,No,Yes,Yes,No,No
1048,8.84,Long,M,Yes,35,No,No,No,No,No,No,No
1049,6.35,Long,M,No,35,No,No,No,No,No,No,No
1050,6.21,Medium,F,Yes,24,No,No,No,No,No,No,No
1051,8.2,Medium,F,No,23,Yes,No,No,Yes,Yes,No,Yes
1052,4.58,Medium,M,Yes,20,No,No,Yes,No,No,Yes,No
1053,2.53,Long,F,No,47,Yes,Yes,Yes,No,No,Yes,No
1054,7.11,Short,F,No,51,No,Yes,Yes,No,Yes,Yes,No
1055,3.66,Long,M,No,31,No,No,No,No,No,Yes,No
1056,8.4,Long,M,No,54,Yes,No,No,No,No,No,No
1057,5.13,Long,F,Yes,25,No,No,No,No,No,No,No
1058,2.25,Medium,F,Yes,38,No,No,No,No,No,No,No
1059,9.76,Long,M,Yes,31,No,No,No,No,No,Yes,No
1060,9.29,Medium,M,No,43,No,No,No,No,Yes,No,No
1061,5.06,Medium,M,Yes,46,Yes,Yes,No,No,No,Yes,Yes
1062,7.57,Medium,F,Yes,20,No,No,No,No,No,No,No
1063,3.24,Short,F,No,37,Yes,Yes,No,No,No,Yes,No
1064,4.37,Medium,F,Yes,27,Yes,No,No,No,No,No,No
1065,8.67,Medium,M,No,32,No,No,No,No,No,Yes,No
1066,7.54,Medium,M,No,53,No,No,No,No,No,Yes,No
1067,5.97,Short,M,Yes,32,No,No,No,No,No,No,No
1068,3.67,Medium,M,No,42,No,No,No,No,No,No,No
1069,8.93,Long,M,No,34,No,Yes,No,No,Yes,Yes,No
1070,8.35,Long,M,No,39,Yes,Yes,No,No,No,No,No
1071,8.74,Long,M,Yes,30,No,Yes,Yes,No,Yes,Yes,No
1072,2.84,Medium,F,Yes,49,Yes,Yes,No,No,No,Yes,No
1073,6.03,Medium,M,No,40,No,No,No,No,No,No,No
1074,5.02,Long,M,No,54,No,Yes,No,No,No,Yes,No
1075,9.32,Long,F,Yes,50,No,No,No,No,No,Yes,No
1076,4.37,Long,F,No,52,Yes,No,No,No,No,Yes,No
1077,5.84,Long,F,No,26,Yes,No,No,No,No,No,No
1078,7.08,Long,F,No,26,No,Yes,No,No,No,No,No
1079,4.61,Medium,M,No,23,No,Yes,No,No,No,Yes,No
1080,3.38,Long,M,Yes,23,Yes,No,No,Yes,No,Yes,No
1081,8.72,Medium,M,No,24,Yes,Yes,No,No,No,Yes,No
1082,7.88,Medium,M,Yes,37,No,No,No,No,No,No,No
1083,6,Long,M,Yes,43,No,No,No,No,No,No,No
1084,3.04,Long,M,Yes,42,Yes,No,No,No,Yes,Yes,No
1085,8.19,Long,M,No,51,Yes,Yes,No,No,Yes,Yes,No
1086,8.74,Short,M,No,50,Yes,No,Yes,No,No,Yes,No
1087,2.45,Long,F,No,28,Yes,Yes,Yes,No,No,Yes,No
1088,8.95,Medium,M,Yes,27,No,No,No,No,Yes,No,No
1089,9.06,Medium,M,No,35,Yes,Yes,Yes,No,No,Yes,Yes
1090,9.08,Medium,F,Yes,36,Yes,Yes,No,No,Yes,Yes,Yes
1091,2.29,Medium,M,No,32,No,Yes,No,No,Yes,No,No
1092,3.45,Long,F,Yes,35,No,No,No,No,No,No,No
1093,2.63,Long,F,Yes,51,No,No,No,No,Yes,No,No
1094,6.27,Long,F,Yes,45,Yes,No,No,No,No,No,No
1095,6.25,Medium,M,Yes,44,Yes,No,No,No,No,No,No
1096,4.27,Medium,M,Yes,53,No,No,No,No,No,No,No
1097,7.25,Medium,F,No,37,Yes,No,No,No,Yes,No,No
1098,4.2,Long,F,Yes,29,Yes,Yes,No,No,No,Yes,No
1099,2.27,Long,F,Yes,20,No,No,No,No,No,No,Yes
1100,9.43,Medium,F,No,46,No,No,Yes,No,No,Yes,Yes
1101,2.5,Long,M,No,27,Yes,No,Yes,No,No,No,No
1102,4.66,Long,M,No,19,Yes,Yes,No,No,No,Yes,No
1103,2.6,Long,M,No,51,No,No,No,No,No,Yes,No
1104,4.3,Long,F,Yes,20,No,No,No,No,Yes,No,No
1105,4.62,Short,F,Yes,25,No,Yes,No,No,Yes,No,Yes
1106,8.97,Long,F,No,44,No,No,Yes,No,No,Yes,No
1107,4.7,Short,M,No,49,Yes,No,Yes,Yes,Yes,Yes,Yes
1108,8.58,Long,M,Yes,40,Yes,No,No,No,No,No,No
1109,5.23,Long,M,Yes,25,Yes,No,Yes,No,No,Yes,No
1110,2.2,Short,F,Yes,28,No,Yes,Yes,No,No,Yes,No
1111,6.33,Short,F,Yes,43,No,Yes,No,No,Yes,Yes,No
1112,5.18,Short,M,No,27,Yes,Yes,Yes,No,No,No,No
1113,3.23,Long,M,No,54,No,No,No,No,Yes,No,No
1114,9.44,Long,F,Yes,47,No,No,No,No,No,No,No
1115,3.88,Medium,M,Yes,46,No,No,No,No,No,No,No
1116,6.26,Medium,F,Yes,40,Yes,No,No,No,Yes,Yes,No
1117,2.57,Short,M,No,34,No,Yes,No,No,No,Yes,No
1118,8.59,Long,F,Yes,47,No,Yes,No,No,No,Yes,No
1119,7.05,Medium,F,No,37,Yes,Yes,Yes,No,No,Yes,No
1120,3.39,Long,F,Yes,35,Yes,No,No,No,No,No,No
1121,3.81,Medium,F,Yes,22,No,No,No,No,No,Yes,Yes
1122,6.58,Long,F,Yes,52,No,No,No,Yes,No,No,Yes
1123,2.7,Medium,F,Yes,32,No,No,No,No,No,No,No
1124,2.34,Short,M,No,44,No,Yes,No,No,No,Yes,No
1125,3.87,Short,M,Yes,42,Yes,Yes,No,No,No,No,No
1126,7.8,Medium,M,Yes,31,No,Yes,No,No,No,No,No
1127,8.45,Medium,M,No,21,Yes,Yes,Yes,Yes,No,Yes,No
1128,8.65,Medium,M,Yes,22,No,No,No,No,No,No,No
1129,2.85,Medium,F,Yes,34,Yes,Yes,Yes,No,No,Yes,No
1130,8.36,Medium,M,Yes,38,No,No,No,No,No,No,Yes
1131,4.27,Long,F,Yes,26,No,No,No,No,No,Yes,No
1132,7.78,Medium,M,No,36,No,No,No,No,Yes,No,No
1133,9.45,Short,F,Yes,38,No,No,No,No,No,No,No
1134,2.32,Short,M,Yes,40,No,Yes,No,No,No,No,No
1135,3.02,Medium,F,No,50,Yes,Yes,Yes,No,No,Yes,No
1136,9.05,Short,F,Yes,50,No,Yes,No,No,No,Yes,No
1137,5.36,Short,F,No,19,No,Yes,No,No,No,Yes,No
1138,6.37,Short,F,Yes,51,No,No,No,No,No,Yes,No
1139,4.63,Long,M,Yes,28,Yes,Yes,Yes,No,No,No,No
1140,7.34,Short,M,No,50,No,No,No,No,No,No,No
1141,7.39,Short,M,No,41,No,No,Yes,No,No,No,Yes
1142,6.52,Medium,M,No,21,No,No,No,No,No,No,No
1143,7.92,Short,M,No,25,Yes,No,No,No,No,No,No
1144,4.1,Short,M,No,24,Yes,No,No,No,No,Yes,No
1145,9.85,Short,F,No,54,No,No,No,No,Yes,Yes,No
1146,3.33,Long,M,No,52,Yes,No,No,No,No,No,No
1147,7.9,Medium,M,No,28,Yes,No,No,No,Yes,No,No
1148,6.53,Long,F,Yes,23,No,No,No,No,No,No,No
1149,5.18,Medium,M,Yes,26,Yes,Yes,Yes,No,Yes,Yes,No
1150,2.99,Medium,F,Yes,26,Yes,Yes,Yes,No,No,Yes,No
1151,10.02,Medium,F,Yes,49,No,No,No,No,No,No,No
1152,6.97,Long,F,Yes,38,Yes,No,No,No,Yes,No,Yes
1153,5.97,Long,F,No,36,No,No,No,No,Yes,No,No
1154,2.82,Medium,F,No,22,Yes,No,No,No,Yes,Yes,Yes
1155,9.65,Long,F,Yes,22,No,No,No,No,Yes,No,No
1156,6.75,Medium,F,No,41,No,No,No,No,No,No,No
1157,9.48,Long,M,Yes,47,Yes,Yes,No,No,No,Yes,No
1158,6.99,Long,F,No,51,Yes,No,No,No,No,Yes,No
1159,7.9,Short,F,No,30,No,No,No,No,No,No,No
1160,6.68,Short,F,Yes,20,No,No,No,No,No,No,No
1161,4.57,Medium,M,Yes,29,Yes,No,No,No,Yes,No,No
1162,6.65,Medium,F,Yes,45,Yes,Yes,No,No,No,Yes,No
1163,2.24,Long,M,Yes,37,Yes,No,No,No,No,Yes,No
1164,3.35,Medium,F,No,45,No,No,No,No,Yes,No,No
1165,9.86,Medium,M,No,33,No,No,No,No,Yes,No,Yes
1166,9.72,Short,M,No,31,Yes,No,No,No,Yes,No,No
1167,2.66,Short,F,No,50,No,No,No,No,No,No,No
1168,8.02,Long,F,No,34,Yes,No,No,No,Yes,No,No
1169,4.99,Medium,F,Yes,31,No,No,No,No,No,No,No
1170,5.43,Long,F,No,36,No,No,Yes,No,No,Yes,No
1171,2.94,Long,F,Yes,45,Yes,Yes,No,No,No,Yes,No
1172,6.08,Long,M,Yes,29,No,No,No,No,No,No,No
1173,7.69,Short,M,Yes,38,Yes,Yes,No,No,No,No,No
1174,2.44,Medium,M,No,17,No,Yes,No,No,Yes,Yes,No
1175,8.19,Medium,F,Yes,55,Yes,Yes,Yes,No,Yes,No,No
1176,7.66,Long,M,No,26,Yes,No,No,No,Yes,Yes,No
1177,2.82,Long,F,Yes,50,No,No,No,Yes,Yes,No,No
1178,3.87,Medium,M,No,21,No,No,No,No,No,No,No
1179,2.73,Medium,F,No,24,Yes,Yes,Yes,No,No,Yes,No
1180,6.14,Long,M,No,33,No,No,No,No,No,No,Yes
1181,6.26,Long,M,No,22,No,No,No,No,Yes,Yes,No
1182,8.8,Long,M,Yes,52,No,No,No,No,No,No,No
1183,4.24,Long,M,Yes,23,No,No,No,No,No,No,Yes
1184,7.89,Long,F,No,32,No,Yes,No,No,No,Yes,No
1185,10.08,Medium,F,No,34,No,No,No,No,Yes,No,No
1186,3.82,Long,F,No,29,No,No,No,No,No,No,No
1187,4.82,Short,F,No,48,No,No,No,No,No,No,No
1188,10.02,Medium,F,Yes,26,Yes,Yes,Yes,No,No,Yes,No
1189,2.56,Long,F,Yes,43,No,No,No,Yes,No,No,Yes
1190,2.78,Short,F,No,42,No,No,No,No,Yes,Yes,No
1191,6.23,Medium,F,No,54,No,No,No,No,No,No,No
1192,9.46,Medium,F,Yes,27,Yes,Yes,No,No,Yes,Yes,No
1193,7.79,Medium,F,Yes,37,Yes,Yes,No,No,No,Yes,Yes
1194,7.18,Long,F,No,50,No,No,No,No,Yes,No,No
1195,3.86,Long,M,Yes,28,No,No,No,No,No,No,No
1196,2.9,Medium,M,No,51,No,No,No,No,Yes,No,No
1197,7.47,Medium,M,No,20,No,No,No,No,No,No,No
1198,8.51,Long,M,No,37,No,No,No,No,No,Yes,No
1199,5.44,Long,F,Yes,41,Yes,No,No,No,No,No,No
1200,5.16,Long,M,Yes,29,Yes,Yes,No,No,No,Yes,No
1201,7.94,Long,F,Yes,38,No,No,No,No,Yes,No,No
1202,2.2,Medium,F,No,28,No,Yes,Yes,No,No,Yes,No
1203,4.2,Medium,M,Yes,27,No,No,No,No,No,No,Yes
1204,5.58,Long,F,No,54,Yes,No,No,No,No,No,No
1205,5.89,Medium,M,No,41,No,No,No,No,No,Yes,No
1206,7.33,Short,F,Yes,27,No,No,No,No,Yes,No,No
1207,5.24,Medium,F,No,44,No,No,No,No,Yes,No,No
1208,5.16,Long,F,No,48,No,Yes,No,No,Yes,No,No
1209,8.51,Medium,F,No,47,Yes,No,No,No,Yes,No,No
1210,6.5,Medium,M,Yes,42,No,No,Yes,No,No,No,No
1211,8.68,Medium,M,No,36,No,Yes,No,No,No,No,No
1212,2.35,Long,M,No,18,Yes,Yes,Yes,No,No,Yes,No
1213,9.74,Short,M,No,41,Yes,No,No,No,No,Yes,Yes
1214,7.34,Long,M,No,39,No,No,No,No,No,Yes,No
1215,5.94,Short,M,Yes,33,No,Yes,No,No,No,Yes,No
1216,9.5,Medium,F,No,43,No,No,No,No,No,Yes,No
