Record#,Elapsed_Time,Time_in_Community,Gender,Working,Age,Family,Hobbies,Social_Club,Political,Professional,Religious,Support_Group
820,3.63,Short,F,No,18,No,No,No,No,No,No,No
821,2.58,Long,F,Yes,33,No,No,No,No,No,Yes,No
822,8.14,Long,F,Yes,40,No,No,Yes,No,Yes,No,Yes
823,2.74,Short,M,Yes,24,Yes,Yes,No,Yes,No,Yes,No
824,5.08,Medium,F,No,26,Yes,No,Yes,No,Yes,Yes,Yes
825,5.08,Long,F,Yes,26,No,No,No,No,No,No,No
826,4.04,Long,M,Yes,46,No,No,No,No,No,No,No
827,7.1,Long,M,No,46,No,Yes,Yes,No,No,Yes,No
828,8.71,Medium,M,No,42,No,No,No,No,No,No,No
829,5.13,Long,F,Yes,25,No,No,No,No,No,No,No
830,7.67,Long,F,Yes,23,No,No,No,No,No,No,No
831,5.24,Medium,F,No,35,Yes,No,No,No,Yes,No,No
832,3.73,Short,M,Yes,55,Yes,Yes,No,Yes,No,Yes,No
833,8.88,Medium,F,Yes,32,No,No,Yes,No,No,No,No
834,3.19,Short,F,No,57,No,No,No,No,No,Yes,No
835,7.46,Medium,M,No,24,No,No,No,No,No,No,Yes
836,9.98,Long,M,Yes,22,No,Yes,No,No,No,No,No
837,8.63,Long,M,Yes,38,Yes,No,No,No,Yes,Yes,No
838,3.58,Short,F,No,54,Yes,Yes,Yes,No,No,Yes,No
839,9.89,Medium,M,Yes,20,No,No,No,No,Yes,No,Yes
840,6.45,Long,M,Yes,25,Yes,Yes,Yes,No,No,Yes,No
841,9.72,Short,M,No,31,Yes,No,No,No,Yes,No,No
842,8.07,Medium,M,No,45,Yes,Yes,Yes,No,No,Yes,No
843,8.76,Short,M,Yes,40,No,Yes,No,No,Yes,No,No
844,7.4,Long,F,No,42,Yes,No,No,No,No,Yes,No
845,4.55,Long,M,No,29,No,Yes,No,No,No,Yes,No
846,6.27,Medium,F,Yes,50,No,No,No,No,Yes,No,No
847,6.59,Medium,F,No,41,No,No,No,No,No,No,No
848,9.88,Long,F,No,35,Yes,Yes,Yes,No,No,Yes,No
849,6.52,Medium,F,No,34,Yes,Yes,Yes,No,No,Yes,No
850,4.29,Medium,M,No,30,No,Yes,No,No,No,Yes,No
851,10,Short,F,No,31,Yes,No,No,No,Yes,Yes,No
852,8.58,Medium,F,No,47,No,No,No,No,No,No,No
853,6.26,Short,F,Yes,21,No,Yes,No,No,Yes,Yes,No
854,2.77,Medium,F,Yes,51,No,No,No,No,No,No,No
855,3.9,Long,M,Yes,46,No,No,Yes,No,No,Yes,No
856,6.18,Medium,F,Yes,25,Yes,No,No,Yes,Yes,No,No
857,5.68,Short,F,No,41,No,No,No,No,Yes,Yes,No
858,8.53,Long,M,No,48,Yes,Yes,No,No,No,No,Yes
859,8.28,Medium,M,Yes,44,No,Yes,Yes,No,Yes,No,Yes
860,8.97,Long,F,Yes,26,No,Yes,Yes,No,Yes,Yes,Yes
861,5.02,Short,M,Yes,25,Yes,No,No,No,Yes,No,No
862,9.75,Long,F,Yes,26,Yes,Yes,Yes,No,Yes,Yes,No
863,4.98,Medium,F,No,21,No,Yes,No,No,No,Yes,No
864,9.7,Long,M,Yes,28,No,No,No,No,Yes,No,No
865,3.41,Short,M,No,27,No,Yes,No,Yes,No,Yes,No
866,8.67,Medium,M,No,21,No,No,No,No,Yes,No,No
867,6.52,Medium,M,No,21,No,No,No,No,No,No,No
868,3.61,Medium,M,No,46,No,No,No,Yes,No,No,No
869,7.08,Long,F,Yes,29,No,No,No,No,Yes,No,Yes
870,10.04,Long,M,Yes,19,Yes,Yes,Yes,No,No,No,No
871,6.05,Long,M,Yes,38,No,No,No,No,No,Yes,No
872,6.66,Medium,F,No,41,No,No,No,No,No,Yes,No
873,3.48,Medium,M,No,41,No,No,No,Yes,Yes,No,No
874,8.67,Short,F,Yes,28,Yes,Yes,Yes,No,No,Yes,No
875,3.93,Long,F,No,34,No,No,No,No,No,No,No
876,9.75,Long,M,Yes,29,No,No,No,No,Yes,No,No
877,4.63,Short,M,No,30,No,Yes,No,No,No,Yes,No
878,3.76,Short,M,Yes,20,No,No,No,No,Yes,No,No
879,3.32,Long,F,Yes,46,No,No,No,No,No,No,Yes
880,8.73,Short,F,Yes,30,Yes,Yes,No,No,No,Yes,No
881,2.45,Long,M,Yes,22,Yes,Yes,No,No,No,Yes,No
882,4.13,Short,F,Yes,40,Yes,Yes,No,No,No,Yes,Yes
883,4.79,Short,M,No,48,Yes,Yes,No,No,Yes,No,No
884,4.26,Long,F,Yes,22,Yes,No,No,No,No,No,No
885,4.65,Long,F,No,51,No,No,No,No,Yes,Yes,No
886,2.68,Long,M,No,51,Yes,No,No,No,No,No,Yes
887,5.74,Long,F,No,49,Yes,No,No,No,No,Yes,No
888,7.65,Long,M,No,37,No,Yes,Yes,No,No,Yes,No
889,3.35,Long,M,No,23,No,No,Yes,No,No,Yes,No
890,9.53,Short,M,No,33,Yes,No,No,Yes,Yes,No,Yes
891,9.33,Long,F,Yes,29,No,No,No,No,No,No,No
892,8.04,Medium,F,No,26,No,No,No,No,No,No,No
893,9.94,Long,F,No,21,No,Yes,No,No,No,Yes,No
894,5.44,Medium,M,Yes,42,No,Yes,No,Yes,No,Yes,No
895,9.88,Long,M,Yes,23,No,Yes,No,No,Yes,Yes,No
896,6.16,Long,F,Yes,37,No,No,Yes,No,Yes,Yes,No
897,8.58,Long,M,No,33,No,No,No,No,No,No,Yes
898,5.3,Long,M,No,22,No,No,No,No,No,No,No
899,6.48,Medium,M,No,52,No,No,No,No,No,No,Yes
900,2.54,Short,M,No,35,No,No,No,No,No,Yes,No
901,6.05,Medium,F,Yes,22,No,No,No,No,No,No,Yes
902,8.07,Medium,F,No,23,No,No,No,No,No,Yes,No
903,9.62,Long,M,No,50,No,No,No,No,Yes,No,No
904,3.69,Short,M,Yes,25,No,No,No,No,No,No,No
905,6.55,Long,M,No,52,No,No,No,No,No,No,Yes
906,8.01,Short,M,Yes,30,No,No,Yes,No,No,Yes,No
907,9.64,Long,M,No,29,No,Yes,No,Yes,Yes,Yes,Yes
908,9.19,Long,F,No,30,No,No,No,No,No,No,No
909,3.88,Medium,M,Yes,46,No,No,No,No,No,No,No
910,4.86,Medium,F,No,28,No,No,No,No,No,Yes,Yes
911,3.54,Long,F,No,50,Yes,No,No,Yes,Yes,No,No
912,6.05,Medium,F,Yes,56,Yes,No,No,No,Yes,No,No
913,5.08,Short,F,No,46,Yes,No,No,No,No,No,No
914,3.02,Medium,M,Yes,24,No,No,No,No,No,No,No
915,2.75,Long,F,Yes,25,No,Yes,No,No,Yes,Yes,No
916,6.55,Long,M,No,49,No,No,No,No,No,No,No
917,2.47,Medium,M,No,26,No,No,No,No,No,No,Yes
918,3.93,Long,M,Yes,44,Yes,Yes,No,No,No,Yes,Yes
919,2.42,Medium,M,Yes,35,Yes,Yes,No,No,No,No,No
920,4.32,Medium,F,No,34,Yes,Yes,Yes,No,No,Yes,Yes
921,7.25,Medium,F,Yes,33,Yes,Yes,No,No,No,No,No
922,4.83,Medium,M,Yes,23,Yes,No,No,Yes,No,No,No
923,2.85,Short,F,No,31,Yes,Yes,Yes,No,No,Yes,No
924,4.81,Medium,F,No,28,No,No,No,No,No,Yes,No
925,9,Long,F,Yes,40,No,No,Yes,No,No,Yes,No
926,5.9,Short,M,No,21,No,No,No,No,No,No,No
927,8.01,Long,M,No,52,No,Yes,No,No,Yes,Yes,No
928,4.37,Long,F,No,52,Yes,No,No,No,No,Yes,No
929,3.93,Medium,M,No,20,No,No,No,Yes,Yes,No,No
930,2.63,Long,F,Yes,51,No,No,No,No,Yes,No,No
931,5.94,Medium,F,No,25,Yes,No,No,No,No,Yes,No
932,7.21,Medium,F,No,38,No,No,No,No,No,Yes,No
933,7.39,Long,M,No,39,Yes,Yes,No,No,No,Yes,No
934,6.14,Medium,M,Yes,34,No,No,No,Yes,Yes,No,Yes
935,8.07,Long,F,No,25,Yes,Yes,No,No,Yes,Yes,No
936,5.64,Long,F,No,44,No,No,No,No,No,Yes,No
937,2.69,Long,F,Yes,27,No,No,No,No,No,No,Yes
938,2.87,Long,M,Yes,34,Yes,No,No,No,No,No,No
939,8.38,Long,F,Yes,23,Yes,Yes,Yes,No,No,Yes,No
940,2.59,Medium,F,No,37,No,No,No,No,Yes,No,No
941,3.95,Medium,M,Yes,51,No,No,No,No,No,No,No
942,9.53,Short,M,Yes,27,Yes,Yes,No,No,No,Yes,No
943,4.77,Short,M,No,28,Yes,Yes,Yes,No,No,Yes,No
944,7.26,Short,F,No,22,No,No,No,No,No,No,No
945,6.14,Long,M,No,32,No,No,No,No,Yes,No,No
946,8.12,Medium,M,No,41,Yes,No,No,No,Yes,No,No
947,2.93,Long,M,No,22,No,No,No,No,No,No,Yes
948,7.94,Short,M,No,27,No,No,No,No,No,No,No
949,3.39,Long,F,Yes,36,Yes,No,No,No,No,No,No
950,8.73,Medium,F,Yes,27,No,No,No,No,No,No,No
951,8.43,Short,F,Yes,28,Yes,No,No,No,Yes,No,No
952,5.71,Short,M,Yes,52,Yes,Yes,No,Yes,Yes,Yes,No
953,9.57,Long,M,Yes,34,Yes,No,No,No,No,Yes,Yes
954,8.03,Long,F,No,39,Yes,Yes,Yes,No,No,Yes,No
955,3.43,Medium,F,Yes,43,No,No,No,Yes,No,No,No
956,2.9,Short,F,No,26,Yes,Yes,Yes,No,Yes,Yes,No
957,6.19,Long,M,No,20,Yes,No,No,No,No,No,No
958,3.75,Long,F,Yes,44,No,No,No,No,No,No,No
959,3.17,Long,F,No,21,No,No,No,Yes,Yes,No,No
960,5.23,Medium,F,No,35,Yes,Yes,Yes,Yes,No,Yes,Yes
961,5.81,Medium,F,No,30,No,No,No,No,No,Yes,No
962,7.3,Long,M,Yes,52,No,No,No,No,No,No,Yes
963,3.95,Medium,M,Yes,54,Yes,No,No,No,No,Yes,No
964,9.51,Short,M,No,48,No,No,No,No,No,No,No
965,7.57,Medium,F,Yes,20,No,No,No,No,No,No,No
966,2.11,Long,M,No,24,No,No,No,No,No,No,No
967,7,Long,F,No,50,Yes,Yes,No,No,No,Yes,No
968,4.45,Long,F,No,50,Yes,Yes,Yes,No,No,Yes,No
969,8.66,Long,F,No,19,No,Yes,No,No,Yes,Yes,No
970,6.05,Long,F,No,50,No,Yes,No,No,Yes,Yes,No
971,6.34,Short,F,No,38,No,Yes,No,No,No,No,No
972,8.41,Short,M,No,26,Yes,Yes,No,No,No,Yes,No
973,9.33,Long,F,No,41,No,No,No,No,Yes,No,No
974,10.05,Medium,M,Yes,28,Yes,No,Yes,No,No,No,No
975,9.36,Long,F,Yes,33,No,No,No,No,No,Yes,No
976,5.05,Short,F,Yes,29,Yes,Yes,Yes,No,Yes,Yes,Yes
977,7.74,Medium,F,No,40,No,No,No,No,Yes,Yes,No
978,9.35,Medium,M,Yes,53,No,No,No,No,Yes,Yes,Yes
979,6.28,Long,M,No,37,Yes,No,No,No,No,Yes,No
980,7.53,Long,F,Yes,38,No,No,No,No,No,No,No
981,6.2,Medium,F,No,49,No,No,No,No,No,Yes,No
982,4.05,Short,F,Yes,37,No,Yes,No,No,Yes,Yes,No
983,8.72,Long,F,Yes,31,No,No,No,No,No,Yes,No
984,8.86,Medium,F,No,30,No,No,Yes,No,Yes,Yes,No
985,4.94,Medium,F,Yes,46,Yes,Yes,No,No,No,Yes,No
986,9.92,Medium,M,No,37,No,No,No,No,No,No,No
987,3.89,Long,F,Yes,35,No,No,No,No,No,Yes,No
988,9.25,Short,F,No,49,No,No,No,No,Yes,No,No
989,6.39,Medium,M,No,52,Yes,Yes,No,Yes,No,Yes,No
990,7.1,Long,F,Yes,37,No,Yes,No,No,No,Yes,No
991,6.57,Medium,M,No,22,No,No,No,No,No,No,No
992,5.78,Long,M,No,30,No,No,No,No,No,No,No
993,7.54,Medium,M,No,53,No,No,No,No,No,Yes,No
994,5.08,Medium,F,No,34,No,No,No,No,Yes,No,No
995,6.74,Short,M,No,51,Yes,No,No,No,Yes,No,No
996,8.35,Medium,M,No,19,Yes,No,No,No,No,No,Yes
997,9.8,Medium,F,No,50,No,No,No,No,Yes,No,No
998,3.78,Long,M,Yes,53,No,No,No,No,No,No,Yes
999,2.03,Short,F,Yes,29,Yes,No,No,No,No,No,Yes
1000,7.1,Medium,M,Yes,20,Yes,Yes,No,No,Yes,Yes,No
1001,3.63,Medium,M,No,43,Yes,No,No,No,No,No,No
1002,5.62,Long,F,No,21,No,No,No,No,No,No,No
1003,5.78,Medium,M,Yes,55,Yes,No,No,Yes,Yes,No,Yes
1004,7.19,Short,M,No,41,No,No,No,No,No,Yes,No
1005,8.58,Long,M,Yes,40,Yes,No,No,No,No,No,No
1006,3.1,Medium,F,Yes,25,Yes,Yes,Yes,No,Yes,Yes,No
1007,4.55,Long,F,Yes,30,No,No,No,No,Yes,No,No
1008,5.27,Long,F,Yes,52,No,No,No,No,No,No,Yes
1009,5.65,Short,F,Yes,47,Yes,Yes,No,No,Yes,No,No
1010,6.42,Long,M,Yes,38,No,No,No,No,No,No,Yes
1011,4.63,Long,M,Yes,28,Yes,Yes,Yes,No,No,No,No
1012,7.62,Short,M,Yes,40,No,Yes,No,Yes,Yes,Yes,No
1013,9.23,Medium,M,No,51,No,No,No,No,No,No,No
1014,3.78,Medium,M,Yes,52,No,No,No,No,No,Yes,No
1015,3.64,Short,F,Yes,20,No,No,No,No,Yes,No,Yes
1016,7.46,Long,M,Yes,50,Yes,No,No,No,No,No,No
1017,2.23,Long,F,Yes,26,Yes,Yes,Yes,No,Yes,No,No
1018,4.64,Short,M,Yes,47,No,Yes,No,Yes,No,No,No
1019,4.48,Short,F,Yes,24,No,No,No,No,No,Yes,No
1020,9.32,Medium,M,Yes,51,No,Yes,Yes,Yes,No,Yes,No
1021,4.85,Medium,M,No,56,No,Yes,No,No,No,Yes,No
1022,5.49,Long,F,No,32,No,No,Yes,No,Yes,No,No
1023,9.01,Long,F,No,47,Yes,No,No,No,No,No,No
1024,8.44,Medium,M,No,18,Yes,Yes,Yes,No,No,Yes,Yes
1025,8.65,Medium,M,Yes,22,No,No,No,No,No,No,No
1026,8.03,Long,M,No,37,Yes,No,No,No,No,Yes,No
1027,5.55,Short,F,No,39,No,Yes,Yes,No,Yes,Yes,No
1028,6.31,Medium,M,No,53,No,No,No,No,No,No,No
1029,8.83,Medium,M,No,30,No,No,No,No,No,No,No
1030,6.41,Medium,F,No,27,Yes,Yes,Yes,No,No,Yes,No
1031,8.43,Long,M,No,25,No,No,No,No,No,No,Yes
1032,5.52,Short,F,Yes,44,No,No,No,No,No,No,No
1033,7.21,Medium,M,No,43,No,Yes,No,No,No,No,No
1034,9.72,Short,F,No,27,Yes,Yes,No,No,Yes,Yes,No
1035,6.71,Short,M,No,52,Yes,No,No,No,No,Yes,No
1036,7.7,Medium,F,Yes,36,Yes,No,No,No,No,No,No
1037,2.6,Medium,F,No,38,No,Yes,Yes,No,No,Yes,No
1038,3.75,Short,F,No,47,No,No,No,No,Yes,No,No
1039,9.6,Medium,F,Yes,36,No,Yes,No,No,No,No,No
1040,2.98,Long,M,No,49,No,No,No,No,No,Yes,No
1041,3.87,Long,F,Yes,40,No,Yes,No,No,Yes,Yes,Yes
1042,3.21,Medium,M,No,45,No,Yes,No,No,No,Yes,No
1043,7.73,Long,F,Yes,21,Yes,Yes,Yes,No,Yes,Yes,No
1044,4.68,Short,F,No,45,No,No,No,No,No,No,No
1045,3.35,Long,M,No,30,No,Yes,No,No,Yes,Yes,Yes
1046,5.62,Medium,M,Yes,33,No,Yes,Yes,Yes,No,Yes,Yes
1047,3.82,Medium,F,Yes,35,Yes,Yes,No,No,No,Yes,No
1048,7.9,Medium,M,Yes,37,Yes,No,Yes,No,Yes,Yes,No
1049,7.86,Long,F,Yes,38,No,No,No,No,Yes,No,Yes
1050,5.99,Long,F,No,50,No,No,No,No,No,Yes,No
1051,6.12,Medium,F,No,52,Yes,No,No,No,No,No,Yes
1052,8.19,Short,F,Yes,28,No,No,No,No,No,No,Yes
1053,3.36,Medium,F,No,51,No,No,No,No,Yes,No,No
1054,4.29,Short,M,Yes,23,No,No,No,No,No,No,No
1055,9.18,Long,F,No,30,No,No,No,No,No,No,No
1056,7.79,Medium,F,Yes,53,No,No,No,No,No,Yes,No
1057,2.82,Long,F,Yes,39,No,No,No,No,No,No,No
1058,2.65,Short,F,No,48,Yes,Yes,Yes,No,No,Yes,No
1059,2.83,Medium,M,Yes,54,No,No,No,No,No,No,No
1060,2.27,Medium,F,No,24,Yes,Yes,No,No,Yes,Yes,No
1061,7.38,Medium,F,Yes,47,No,No,No,Yes,No,No,Yes
1062,4.56,Short,M,Yes,48,Yes,Yes,No,No,No,Yes,No
1063,6.74,Long,F,Yes,44,No,No,No,No,No,No,Yes
1064,6.66,Long,F,No,21,Yes,Yes,No,Yes,Yes,Yes,Yes
1065,7.37,Long,M,Yes,48,No,No,No,No,No,Yes,No
1066,7.29,Short,F,Yes,26,Yes,No,No,No,No,No,No
1067,3.01,Long,M,No,48,Yes,Yes,Yes,No,No,Yes,No
1068,2.31,Long,F,Yes,25,No,No,No,No,No,No,No
1069,5.82,Medium,M,Yes,52,Yes,Yes,No,No,No,Yes,No
1070,3.26,Long,M,No,28,Yes,No,No,No,Yes,Yes,No
1071,9.51,Long,M,No,25,No,No,No,No,Yes,No,No
1072,7.8,Medium,M,Yes,33,Yes,Yes,Yes,No,No,No,Yes
1073,3.87,Medium,F,No,45,No,No,No,No,No,No,No
1074,5.23,Medium,F,No,31,Yes,No,No,No,No,No,No
1075,2.96,Long,F,Yes,54,Yes,Yes,No,No,Yes,Yes,No
1076,9.85,Short,M,No,51,Yes,No,No,No,No,No,No
1077,3.17,Long,F,No,19,No,No,No,No,Yes,No,No
1078,9.35,Medium,M,No,36,Yes,No,Yes,No,No,Yes,No
1079,2.34,Long,F,Yes,23,No,No,No,No,No,No,No
1080,3.6,Medium,M,No,39,No,No,No,No,No,Yes,No
1081,9.18,Medium,F,Yes,21,Yes,Yes,Yes,Yes,Yes,Yes,Yes
1082,5.6,Short,F,No,42,No,No,No,Yes,Yes,No,Yes
1083,2.03,Short,F,No,40,No,No,No,No,Yes,No,No
1084,5.34,Long,M,No,28,No,Yes,Yes,No,Yes,Yes,Yes
1085,9.84,Medium,F,No,21,No,Yes,No,No,No,No,Yes
1086,6.43,Medium,M,No,26,No,Yes,No,No,No,Yes,Yes
1087,2.32,Long,M,Yes,22,Yes,No,No,No,No,Yes,No
1088,6.83,Medium,M,Yes,40,Yes,Yes,No,No,No,Yes,No
1089,5.73,Long,M,No,32,No,No,No,Yes,Yes,No,No
1090,9.48,Short,M,No,36,Yes,No,No,Yes,Yes,Yes,No
1091,7.09,Long,F,No,52,No,No,No,No,No,No,No
1092,4.62,Short,M,Yes,50,Yes,Yes,No,No,No,No,No
1093,9.39,Long,F,No,41,No,No,No,No,Yes,No,No
1094,3.17,Long,F,Yes,31,Yes,Yes,Yes,No,No,Yes,No
1095,7.06,Long,F,Yes,49,No,Yes,No,Yes,Yes,No,No
1096,3.44,Long,M,Yes,24,Yes,Yes,Yes,No,Yes,No,No
1097,5.85,Short,M,Yes,32,No,No,No,No,No,Yes,No
1098,2.43,Short,M,No,45,No,No,No,No,No,Yes,No
1099,8.87,Long,M,Yes,34,No,No,No,No,No,No,Yes
1100,8.36,Medium,F,Yes,33,Yes,No,No,Yes,No,No,Yes
1101,3.44,Medium,M,No,45,Yes,No,No,No,No,Yes,No
1102,6.54,Medium,M,No,47,No,No,No,No,No,No,No
1103,4.88,Medium,M,No,42,Yes,Yes,No,No,No,No,No
1104,8.71,Short,M,No,53,Yes,No,No,No,No,No,No
1105,9.74,Short,M,No,41,Yes,No,No,No,No,Yes,Yes
1106,6.56,Short,M,No,21,No,No,No,No,Yes,No,No
1107,7.93,Long,M,No,22,Yes,No,No,No,Yes,Yes,No
1108,3.98,Medium,M,No,32,Yes,No,No,No,Yes,No,No
1109,3.84,Long,F,Yes,46,No,No,No,No,No,No,Yes
1110,8.4,Long,M,No,54,Yes,No,No,No,No,No,No
1111,8.23,Medium,M,Yes,36,Yes,Yes,Yes,No,No,Yes,No
1112,7.58,Medium,M,No,47,No,No,No,No,No,Yes,No
1113,7.64,Medium,M,No,30,No,No,No,No,No,No,No
1114,2.27,Long,F,Yes,20,No,No,No,No,No,No,Yes
1115,3.61,Long,M,Yes,46,No,No,No,No,No,No,No
1116,4.62,Long,M,Yes,48,No,Yes,No,Yes,No,Yes,No
1117,3.3,Long,M,Yes,49,No,Yes,Yes,No,Yes,Yes,No
1118,7.49,Long,F,No,43,No,No,No,No,No,No,No
1119,4.05,Short,M,No,40,No,Yes,Yes,No,No,Yes,No
1120,3.3,Long,F,Yes,31,Yes,Yes,Yes,No,No,Yes,No
1121,3.52,Short,F,No,21,Yes,Yes,No,Yes,Yes,Yes,Yes
1122,2.05,Long,F,No,38,No,No,No,No,No,No,No
1123,7.15,Short,F,Yes,25,Yes,Yes,No,No,No,No,No
1124,5.18,Medium,F,Yes,30,Yes,Yes,No,No,No,No,No
1125,8.56,Short,M,Yes,43,No,No,No,No,No,No,No
1126,6.14,Medium,F,Yes,26,Yes,No,Yes,Yes,Yes,Yes,No
1127,4.97,Medium,M,Yes,41,No,No,No,No,Yes,No,No
1128,6.42,Short,F,Yes,51,No,No,No,No,No,Yes,No
1129,6.01,Medium,M,No,27,Yes,Yes,Yes,No,No,Yes,No
1130,6.26,Medium,F,Yes,40,Yes,No,No,No,Yes,Yes,No
1131,7.9,Short,F,No,30,No,No,No,No,No,No,No
1132,8.62,Medium,M,No,34,No,No,No,No,No,Yes,No
1133,5.37,Long,F,No,44,Yes,No,No,No,No,No,No
1134,8.62,Long,M,No,37,No,Yes,Yes,Yes,Yes,Yes,Yes
1135,9.09,Short,F,Yes,45,Yes,Yes,Yes,No,Yes,Yes,Yes
1136,9.73,Medium,M,No,39,No,No,Yes,No,No,Yes,No
1137,4.1,Long,M,No,22,No,No,No,No,No,No,No
1138,8.15,Medium,M,No,23,Yes,Yes,No,No,No,Yes,No
1139,5.95,Medium,F,Yes,52,Yes,Yes,Yes,No,No,Yes,No
1140,8.77,Short,F,Yes,30,Yes,No,No,No,Yes,Yes,No
1141,9.97,Long,F,No,20,No,No,No,No,Yes,No,No
1142,10.02,Medium,F,Yes,26,Yes,Yes,Yes,No,No,Yes,No
1143,5.93,Long,M,Yes,38,Yes,No,No,No,No,No,No
1144,9.16,Long,F,Yes,40,Yes,No,No,No,No,No,No
1145,5.01,Medium,F,No,42,No,Yes,No,No,No,No,Yes
1146,6.33,Short,F,No,43,Yes,Yes,Yes,No,No,Yes,No
1147,3.6,Medium,M,No,55,No,No,No,No,Yes,No,No
1148,4.6,Long,F,Yes,31,No,No,No,No,No,No,No
1149,6.46,Short,F,No,35,Yes,No,No,No,Yes,No,No
1150,8.28,Short,F,Yes,50,No,No,No,No,Yes,No,No
1151,6.79,Long,F,Yes,44,Yes,No,No,No,Yes,No,No
1152,9.31,Medium,M,No,48,Yes,Yes,Yes,No,Yes,Yes,Yes
1153,9.85,Short,F,No,25,No,No,No,Yes,Yes,No,No
1154,4.55,Medium,M,Yes,51,No,No,No,No,Yes,No,No
1155,6.56,Medium,M,No,29,No,No,No,Yes,No,No,Yes
1156,8.93,Long,M,No,34,No,Yes,No,No,Yes,Yes,No
1157,7.18,Long,M,No,43,Yes,Yes,Yes,No,Yes,Yes,No
1158,6.66,Medium,M,No,43,No,Yes,No,No,No,Yes,No
1159,3.04,Medium,M,No,33,Yes,No,No,No,No,No,Yes
1160,3.9,Medium,F,No,48,Yes,No,No,No,No,Yes,No
1161,2.56,Short,M,Yes,26,No,No,No,No,Yes,No,No
1162,7.82,Long,M,No,41,No,No,No,No,No,No,No
1163,2.45,Long,F,Yes,37,No,No,No,No,No,No,No
1164,5.79,Medium,F,No,26,Yes,No,No,No,No,No,No
1165,2.55,Medium,M,Yes,31,Yes,No,No,No,No,Yes,No
1166,2.63,Short,F,No,49,No,No,No,No,No,Yes,No
1167,6.62,Short,M,Yes,37,No,Yes,No,No,No,Yes,No
1168,3.69,Short,F,No,46,Yes,Yes,No,No,No,Yes,No
1169,7.57,Medium,M,No,49,Yes,Yes,No,No,No,Yes,No
1170,2.2,Short,F,Yes,29,No,No,No,No,Yes,Yes,No
1171,3.63,Medium,M,Yes,27,No,Yes,No,No,Yes,No,Yes
1172,5.57,Long,M,Yes,26,No,Yes,Yes,No,No,Yes,No
1173,5.28,Long,F,No,33,No,No,No,No,No,No,No
1174,4.62,Long,F,No,50,No,No,No,No,Yes,No,No
1175,9.45,Short,F,Yes,38,No,No,No,No,No,No,No
1176,5.73,Long,F,No,48,Yes,No,No,No,No,Yes,No
1177,2.99,Short,M,No,45,Yes,Yes,Yes,No,No,Yes,No
1178,9.78,Short,M,Yes,48,Yes,Yes,Yes,No,No,Yes,No
1179,6.4,Long,F,Yes,50,Yes,Yes,Yes,No,No,No,Yes
1180,8.87,Long,F,No,34,Yes,No,Yes,No,No,Yes,No
1181,4.44,Long,M,No,22,Yes,Yes,Yes,No,No,Yes,No
1182,2.26,Short,F,Yes,52,No,Yes,No,No,Yes,No,No
1183,5.97,Long,F,No,36,Yes,No,No,No,No,Yes,No
1184,2.34,Short,M,No,43,No,No,No,No,No,No,No
1185,5.12,Long,M,No,54,Yes,Yes,No,No,No,Yes,No
1186,6.63,Medium,M,Yes,45,Yes,No,No,Yes,Yes,Yes,Yes
1187,5.22,Short,M,Yes,25,Yes,Yes,No,No,Yes,No,No
1188,9.3,Medium,M,No,48,Yes,Yes,No,No,Yes,Yes,No
1189,5.99,Medium,F,No,29,No,No,No,No,No,No,No
1190,8.96,Long,F,Yes,27,No,No,No,No,No,No,No
1191,9.01,Long,F,Yes,42,No,No,No,No,No,No,No
1192,3.48,Short,M,No,28,Yes,No,No,No,No,No,No
1193,9.22,Medium,M,No,38,No,No,No,Yes,No,No,No
1194,7.48,Long,F,Yes,29,No,No,No,No,No,Yes,No
1195,6.97,Short,M,Yes,36,No,No,No,No,Yes,No,Yes
1196,8.02,Long,F,Yes,40,Yes,Yes,Yes,No,Yes,Yes,Yes
1197,5.57,Long,F,Yes,23,No,No,No,Yes,Yes,No,No
1198,7.96,Medium,F,Yes,52,No,Yes,No,No,No,Yes,Yes
1199,8.4,Short,M,No,25,No,No,No,No,Yes,No,No
1200,3.15,Long,F,Yes,20,No,No,No,Yes,Yes,No,No
1201,6.26,Medium,M,No,23,No,No,No,No,No,No,No
1202,4.19,Short,M,No,41,No,No,No,No,Yes,No,No
1203,3.18,Short,M,No,36,No,No,No,No,No,No,No
1204,3.27,Medium,F,No,29,Yes,Yes,No,No,No,Yes,Yes
1205,7.84,Medium,M,Yes,34,Yes,Yes,Yes,Yes,Yes,Yes,No
1206,4.65,Long,F,Yes,29,Yes,Yes,No,No,No,Yes,No
1207,5.78,Long,M,Yes,30,No,No,No,No,No,Yes,No
1208,9.9,Short,F,No,53,Yes,Yes,Yes,No,No,Yes,No
1209,8.72,Medium,F,Yes,40,No,No,No,No,No,No,No
1210,4.11,Medium,F,No,36,No,No,No,No,No,Yes,Yes
1211,9.69,Short,M,Yes,19,No,No,Yes,No,No,Yes,No
1212,7.38,Medium,F,Yes,45,No,No,No,No,Yes,No,No
1213,4.63,Long,M,Yes,43,Yes,No,No,No,No,Yes,Yes
1214,5.51,Long,M,Yes,23,Yes,Yes,No,No,No,Yes,No
1215,2.54,Medium,M,Yes,32,No,No,No,No,Yes,No,No
1216,8.19,Long,F,Yes,24,No,No,No,No,No,No,No
1217,2.25,Short,F,No,45,Yes,No,No,No,No,Yes,No
1218,4.93,Short,F,No,19,Yes,Yes,Yes,Yes,Yes,Yes,Yes
