Record#,Elapsed_Time,Time_in_Community,Gender,Working,Age,Family,Hobbies,Social_Club,Political,Professional,Religious,Support_Group
820,8.1,Long,M,Yes,23,Yes,No,No,No,Yes,No,No
821,6.68,Short,F,Yes,20,No,No,No,No,No,No,No
822,8.15,Medium,M,No,23,Yes,Yes,No,No,No,Yes,No
823,4.73,Long,F,Yes,27,No,No,No,No,No,No,No
824,10,Short,M,No,52,Yes,No,No,No,Yes,No,No
825,2.84,Short,M,No,48,Yes,Yes,No,No,No,Yes,No
826,4.84,Medium,F,Yes,21,Yes,Yes,Yes,No,No,Yes,No
827,4.55,Long,F,Yes,36,Yes,No,No,No,Yes,No,Yes
828,7.25,Medium,F,Yes,33,Yes,Yes,No,No,No,No,No
829,2.9,Short,F,Yes,54,No,No,No,No,No,No,Yes
830,4.11,Long,M,No,23,Yes,Yes,No,No,Yes,No,No
831,8.96,Long,F,No,37,No,No,No,No,No,Yes,No
832,2.21,Medium,F,Yes,29,No,No,No,No,Yes,No,No
833,7.68,Medium,F,No,40,No,No,No,No,No,No,No
834,7.66,Short,F,Yes,43,No,No,No,No,No,No,No
835,9.07,Medium,M,No,35,Yes,No,Yes,Yes,No,Yes,No
836,2.27,Medium,M,Yes,31,No,No,No,No,No,Yes,No
837,5.58,Long,F,No,45,No,No,No,Yes,Yes,No,Yes
838,8.71,Medium,M,No,42,No,No,No,No,No,No,No
839,2.99,Long,F,No,36,No,No,No,No,No,Yes,Yes
840,2.93,Medium,F,Yes,26,Yes,Yes,Yes,No,Yes,Yes,No
841,7.57,Medium,F,Yes,20,No,No,No,No,No,No,No
842,4.21,Short,M,Yes,32,Yes,Yes,Yes,No,No,Yes,No
843,4.32,Short,M,No,54,No,No,No,No,No,No,No
844,6.14,Medium,M,No,24,No,Yes,Yes,No,Yes,Yes,No
845,4.87,Short,M,No,51,Yes,No,No,No,Yes,Yes,No
846,6.05,Long,M,Yes,51,No,No,No,No,Yes,No,No
847,4.97,Medium,F,No,29,No,No,No,No,No,No,No
848,4.77,Short,M,No,28,Yes,Yes,Yes,No,No,Yes,No
849,4.31,Medium,M,No,41,Yes,Yes,No,No,No,Yes,Yes
850,9.46,Long,M,No,34,No,No,No,No,No,No,No
851,5.71,Long,M,No,29,Yes,Yes,Yes,No,No,Yes,No
852,7.05,Long,F,No,53,Yes,Yes,No,No,No,No,No
853,5.62,Long,F,No,21,No,No,No,No,No,No,No
854,9.5,Long,F,Yes,32,No,No,No,No,No,No,No
855,6.18,Medium,F,No,22,Yes,No,Yes,No,Yes,No,No
856,8.76,Long,F,No,20,No,No,No,No,No,No,No
857,9.68,Long,F,Yes,44,Yes,Yes,No,Yes,No,No,Yes
858,3.87,Medium,M,Yes,34,Yes,Yes,Yes,No,Yes,Yes,No
859,3.31,Long,M,No,40,Yes,No,No,No,No,Yes,Yes
860,3.57,Medium,M,Yes,36,No,No,No,No,Yes,No,Yes
861,8.34,Medium,M,Yes,39,No,No,No,No,No,Yes,No
862,4.17,Medium,M,No,45,No,No,No,No,Yes,No,No
863,8.02,Long,F,Yes,36,Yes,Yes,No,No,No,No,No
864,7.58,Long,F,No,20,No,No,No,No,Yes,No,No
865,8.4,Short,M,No,25,No,No,No,No,Yes,No,No
866,2.87,Medium,M,No,55,Yes,Yes,Yes,No,No,Yes,No
867,9.2,Short,M,No,37,Yes,Yes,Yes,No,Yes,Yes,No
868,10.03,Short,F,No,24,No,Yes,No,No,No,Yes,No
869,8.93,Long,M,Yes,44,No,No,No,No,No,Yes,No
870,7.25,Medium,F,Yes,47,No,Yes,Yes,No,No,Yes,No
871,8.82,Long,F,Yes,23,No,No,No,No,No,No,No
872,4.64,Medium,F,Yes,21,No,No,No,No,No,Yes,No
873,7.04,Medium,F,No,53,No,No,No,No,No,No,No
874,3.16,Medium,F,No,52,No,No,No,No,No,No,No
875,8.8,Long,M,Yes,52,No,No,No,No,No,No,No
876,2.5,Medium,F,No,50,No,No,No,Yes,Yes,No,No
877,5.89,Medium,F,Yes,54,No,No,No,No,No,No,Yes
878,3.59,Short,F,Yes,49,Yes,No,No,No,No,No,No
879,3.79,Short,M,No,41,No,No,No,Yes,Yes,Yes,No
880,7.66,Long,F,Yes,43,No,No,No,No,No,No,No
881,9.87,Long,M,Yes,24,Yes,No,No,No,No,Yes,No
882,9.22,Medium,M,No,38,No,No,No,Yes,No,No,No
883,5.97,Long,F,No,40,Yes,No,Yes,No,Yes,No,No
884,5.05,Medium,F,Yes,32,No,No,No,No,No,No,No
885,3.21,Medium,M,No,45,No,Yes,No,No,No,Yes,No
886,3.61,Short,M,Yes,56,Yes,No,No,No,No,No,No
887,3.48,Short,M,No,28,No,No,No,No,No,No,No
888,5.41,Long,F,No,38,Yes,Yes,Yes,No,Yes,Yes,Yes
889,3.6,Long,M,Yes,42,No,No,No,No,Yes,Yes,Yes
890,6.39,Short,M,Yes,31,No,Yes,No,No,No,No,No
891,4.45,Long,F,No,50,Yes,Yes,Yes,No,No,Yes,No
892,5.24,Short,F,No,30,No,No,No,No,No,Yes,No
893,5.92,Long,M,Yes,34,Yes,No,Yes,No,No,No,No
894,2.89,Short,F,No,45,No,No,No,No,No,No,No
895,2.13,Short,M,Yes,24,Yes,No,No,No,No,No,No
896,4.2,Long,M,Yes,44,No,Yes,No,Yes,Yes,Yes,Yes
897,3.1,Long,M,Yes,28,Yes,No,No,Yes,Yes,No,No
898,6.95,Long,M,No,42,No,No,Yes,No,No,Yes,No
899,6.56,Long,F,Yes,22,No,No,No,No,No,No,No
900,9.27,Long,F,Yes,39,Yes,No,No,No,No,No,No
901,7.85,Long,M,No,37,Yes,Yes,No,No,No,Yes,Yes
902,8.79,Medium,M,No,34,No,No,No,No,No,No,Yes
903,2.55,Long,F,No,41,No,No,No,No,No,No,No
904,6.52,Long,F,Yes,43,Yes,No,No,No,No,No,Yes
905,2.15,Medium,F,Yes,28,Yes,Yes,No,No,Yes,Yes,No
906,7.04,Long,F,Yes,48,No,Yes,No,No,No,Yes,No
907,9.35,Medium,M,No,36,Yes,No,Yes,No,No,Yes,No
908,7.28,Medium,F,Yes,50,No,Yes,No,No,No,No,No
909,6.97,Long,M,Yes,30,No,No,No,No,Yes,No,No
910,8.14,Long,F,Yes,51,No,Yes,No,No,No,Yes,No
911,3.23,Long,F,Yes,27,No,No,No,No,No,No,No
912,10.13,Medium,F,No,29,No,No,No,No,Yes,Yes,No
913,9.64,Short,M,No,32,Yes,No,No,No,No,Yes,No
914,2.93,Long,M,No,22,No,No,No,No,No,No,Yes
915,3.54,Long,M,Yes,44,Yes,No,No,No,No,No,No
916,2.41,Long,M,No,19,Yes,Yes,Yes,No,Yes,Yes,No
917,3.27,Medium,F,No,29,Yes,Yes,No,No,No,Yes,Yes
918,7.05,Medium,F,Yes,27,No,No,No,No,Yes,No,No
919,6.12,Medium,F,No,55,No,Yes,No,No,Yes,No,No
920,5.89,Medium,F,No,30,No,Yes,No,No,No,Yes,Yes
921,8.72,Medium,F,Yes,40,No,No,No,No,No,No,No
922,5.58,Medium,F,Yes,43,No,Yes,No,Yes,No,No,No
923,5.82,Medium,M,Yes,52,Yes,Yes,No,No,No,Yes,No
924,2.39,Short,M,No,46,Yes,Yes,Yes,No,No,Yes,No
925,3.91,Long,M,Yes,48,No,No,No,Yes,No,No,Yes
926,2.19,Long,M,No,23,Yes,Yes,Yes,No,No,Yes,No
927,9.51,Long,M,No,49,Yes,Yes,Yes,No,No,Yes,No
928,4.47,Long,M,No,34,No,No,No,No,Yes,No,No
929,4.61,Long,M,Yes,51,Yes,Yes,No,No,No,Yes,No
930,7.05,Short,F,Yes,20,No,No,No,No,No,No,No
931,8.76,Medium,M,No,20,Yes,No,No,No,No,No,No
932,8.51,Medium,F,No,47,Yes,No,No,No,Yes,No,No
933,8.94,Medium,F,Yes,32,No,No,No,No,Yes,No,No
934,7.16,Long,M,No,46,No,No,No,No,No,Yes,No
935,2.57,Medium,M,Yes,51,Yes,Yes,No,No,Yes,Yes,Yes
936,3.4,Medium,F,Yes,26,Yes,No,Yes,No,No,Yes,No
937,6.44,Medium,F,No,43,No,No,No,No,No,No,No
938,3.74,Medium,F,Yes,36,Yes,No,No,Yes,No,No,Yes
939,2.81,Long,M,No,34,Yes,Yes,No,Yes,Yes,Yes,No
940,9.72,Short,F,No,27,Yes,Yes,No,No,Yes,Yes,No
941,8.62,Medium,M,No,34,No,No,No,No,No,Yes,No
942,2.94,Long,F,No,25,Yes,No,No,No,No,No,No
943,7.39,Long,M,No,39,Yes,Yes,No,No,No,Yes,No
944,5.2,Long,F,No,54,No,Yes,No,No,No,Yes,No
945,7.2,Long,M,Yes,52,Yes,No,No,No,Yes,No,No
946,2.29,Medium,F,No,23,Yes,Yes,No,No,No,No,No
947,2.08,Short,F,Yes,49,Yes,Yes,No,No,Yes,No,No
948,6.92,Long,M,No,23,No,No,No,No,No,No,No
949,9.2,Short,F,No,53,Yes,Yes,No,No,No,Yes,No
950,9.35,Long,F,Yes,46,No,No,No,No,No,No,No
951,4.99,Medium,F,No,27,No,Yes,No,No,No,No,Yes
952,4.69,Medium,M,No,21,Yes,No,No,No,No,No,No
953,7.26,Short,F,No,22,No,No,No,No,No,No,No
954,5.17,Long,M,Yes,47,No,No,No,No,No,No,No
955,9.97,Long,F,No,20,No,No,No,No,Yes,No,No
956,10.04,Long,M,Yes,26,Yes,Yes,Yes,No,No,Yes,Yes
957,6.26,Long,M,No,32,No,No,No,No,No,Yes,No
958,3.69,Short,F,No,46,Yes,Yes,No,No,No,Yes,No
959,6.36,Short,F,Yes,23,Yes,Yes,Yes,Yes,Yes,Yes,No
960,4.22,Medium,M,No,42,Yes,Yes,No,No,Yes,No,No
961,2.69,Medium,F,No,40,No,No,No,No,No,No,No
962,6.66,Long,F,Yes,50,No,Yes,No,No,No,Yes,No
963,9.51,Short,M,No,37,No,No,No,No,No,No,No
964,7.19,Short,F,Yes,27,Yes,No,No,No,No,No,No
965,6.13,Long,F,No,40,Yes,No,No,No,No,No,No
966,6.83,Medium,F,Yes,25,No,No,No,No,No,No,No
967,4.57,Long,M,No,29,Yes,No,No,No,No,No,No
968,8.88,Medium,F,Yes,32,No,No,Yes,No,No,No,No
969,4.79,Medium,M,No,29,No,No,No,No,No,Yes,No
970,9.11,Medium,F,Yes,34,No,No,No,Yes,Yes,No,No
971,2.89,Long,M,Yes,56,No,No,No,No,No,No,No
972,6.59,Medium,M,No,23,No,Yes,No,No,No,Yes,No
973,8.78,Medium,M,No,21,No,No,No,No,Yes,No,No
974,2.85,Medium,M,No,49,No,No,Yes,No,Yes,No,No
975,7.32,Long,M,Yes,48,Yes,No,No,No,No,No,No
976,8.66,Medium,M,No,31,Yes,No,No,No,Yes,Yes,No
977,5.44,Long,F,Yes,52,Yes,No,No,Yes,No,No,Yes
978,8.13,Long,F,No,37,No,Yes,Yes,No,Yes,No,No
979,9.9,Short,F,No,28,No,Yes,Yes,No,Yes,No,No
980,7.46,Long,M,Yes,50,Yes,No,No,No,No,No,No
981,5.58,Long,M,No,42,Yes,No,No,No,No,No,No
982,9.36,Long,M,Yes,43,Yes,Yes,No,No,Yes,No,No
983,3.24,Long,M,Yes,26,No,Yes,Yes,No,Yes,Yes,No
984,9.32,Long,F,Yes,50,No,No,No,No,No,Yes,No
985,3,Medium,F,Yes,23,No,No,No,No,Yes,No,No
986,3.76,Medium,F,Yes,35,Yes,No,No,No,No,No,No
987,6.43,Medium,M,No,51,No,Yes,Yes,No,No,Yes,No
988,8.63,Long,F,No,53,No,No,Yes,Yes,Yes,Yes,No
989,6.89,Medium,M,Yes,28,No,Yes,No,No,No,Yes,Yes
990,6.05,Medium,F,Yes,23,Yes,No,No,No,No,Yes,No
991,4.74,Short,F,No,48,No,No,No,No,No,No,No
992,9.25,Long,F,No,22,No,No,No,No,No,No,Yes
993,3.26,Long,M,No,28,No,No,No,Yes,No,No,No
994,5.03,Long,M,Yes,29,No,No,No,No,Yes,No,No
995,5.74,Long,F,No,49,Yes,No,No,No,No,Yes,No
996,6.53,Long,M,No,21,Yes,Yes,No,No,No,Yes,No
997,9.9,Medium,F,No,22,No,No,Yes,Yes,Yes,No,No
998,8.05,Long,M,No,46,No,No,No,No,Yes,No,No
999,2.66,Medium,F,Yes,51,Yes,No,No,No,Yes,No,No
1000,5.38,Medium,F,Yes,31,Yes,No,No,No,Yes,No,No
1001,3.78,Medium,M,Yes,47,Yes,No,Yes,No,No,Yes,No
1002,2.13,Short,M,Yes,50,Yes,No,No,Yes,No,Yes,No
1003,6.33,Medium,M,Yes,44,No,No,No,No,Yes,No,Yes
1004,7.49,Medium,F,No,27,No,No,No,No,Yes,No,No
1005,2.81,Medium,F,Yes,31,No,No,No,No,No,No,Yes
1006,6.89,Medium,F,No,37,Yes,No,No,Yes,No,No,No
1007,7.7,Long,F,No,45,Yes,No,No,No,Yes,No,No
1008,5.31,Short,M,Yes,28,No,No,No,No,No,No,No
1009,6.26,Medium,M,No,52,Yes,Yes,Yes,No,Yes,Yes,Yes
1010,3.9,Long,M,Yes,46,No,No,Yes,No,No,Yes,No
1011,3.82,Medium,M,Yes,52,No,No,No,No,Yes,No,No
1012,5.33,Long,F,No,54,Yes,Yes,Yes,No,Yes,Yes,No
1013,9.41,Medium,F,No,41,No,No,No,No,Yes,Yes,No
1014,7.49,Medium,F,Yes,22,No,No,No,No,Yes,No,No
1015,2.98,Short,F,No,33,Yes,No,No,No,Yes,Yes,Yes
1016,2.65,Medium,F,No,37,No,No,No,No,No,No,No
1017,4.19,Short,M,No,27,Yes,Yes,No,No,Yes,Yes,No
1018,2.58,Short,M,Yes,27,No,No,No,No,Yes,No,No
1019,8.28,Long,F,Yes,45,No,No,No,No,No,No,No
1020,6.12,Short,M,Yes,52,No,No,No,Yes,No,No,No
1021,9.39,Long,F,No,41,No,No,No,No,Yes,No,No
1022,5.08,Long,F,Yes,26,No,No,No,No,No,No,No
1023,8.23,Medium,M,Yes,36,Yes,Yes,Yes,No,No,Yes,No
1024,6.86,Medium,F,Yes,25,No,Yes,No,No,No,No,No
1025,8.66,Long,M,No,49,No,No,No,No,No,No,No
1026,4.1,Long,M,No,22,No,No,No,No,No,No,No
1027,6.93,Medium,M,No,36,Yes,Yes,Yes,No,No,Yes,Yes
1028,7.31,Long,M,No,25,No,No,No,No,No,No,No
1029,8.03,Long,F,No,39,Yes,Yes,Yes,No,No,Yes,No
1030,8.02,Long,F,Yes,40,Yes,Yes,No,No,Yes,Yes,Yes
1031,6.87,Long,M,Yes,41,Yes,No,No,No,No,No,No
1032,7.08,Long,F,No,26,No,Yes,No,No,No,No,No
1033,8.25,Long,F,Yes,45,Yes,No,No,No,No,Yes,No
1034,5.51,Short,F,No,28,Yes,Yes,No,No,Yes,Yes,No
1035,7.92,Long,M,Yes,25,No,No,No,No,No,No,No
1036,6.14,Medium,M,Yes,35,No,No,No,No,No,No,No
1037,9.78,Medium,F,Yes,56,Yes,Yes,Yes,Yes,No,Yes,No
1038,2.8,Medium,F,Yes,54,Yes,No,No,No,No,Yes,No
1039,2.2,Short,M,Yes,25,Yes,Yes,No,No,No,Yes,No
1040,4.52,Long,M,Yes,29,No,No,No,No,No,No,No
1041,4.34,Long,M,No,53,No,No,No,Yes,No,No,No
1042,7.17,Short,F,No,53,No,No,No,No,No,Yes,Yes
1043,8.36,Medium,F,Yes,33,Yes,No,No,Yes,No,No,Yes
1044,8.9,Medium,F,Yes,29,No,Yes,No,No,No,Yes,No
1045,8.92,Short,F,No,50,Yes,No,No,No,No,Yes,Yes
1046,8.81,Long,F,No,41,Yes,No,No,No,No,No,No
1047,8.94,Medium,M,Yes,34,No,No,No,No,No,No,No
1048,6.44,Long,F,Yes,52,No,No,No,No,No,Yes,No
1049,3.14,Medium,F,No,53,No,No,Yes,No,Yes,No,No
1050,6.38,Short,F,Yes,24,No,No,No,No,No,No,No
1051,3.33,Medium,F,No,27,No,No,No,No,Yes,No,No
1052,6.58,Medium,M,No,52,No,No,No,No,No,Yes,No
1053,9.23,Long,F,No,30,Yes,No,Yes,Yes,Yes,Yes,No
1054,3.17,Medium,F,No,23,No,No,No,No,No,Yes,No
1055,2.66,Short,F,No,50,No,No,No,No,No,No,No
1056,2.29,Medium,F,No,51,No,No,No,Yes,No,No,Yes
1057,9.72,Short,M,No,31,Yes,No,No,No,Yes,No,No
1058,6.24,Medium,M,Yes,38,No,No,No,No,No,No,No
1059,7.85,Short,F,Yes,29,Yes,No,No,No,Yes,No,No
1060,2.87,Medium,F,Yes,34,No,No,No,No,No,No,No
1061,5.67,Long,F,No,34,Yes,No,No,No,Yes,No,No
1062,6.2,Short,F,No,42,No,No,No,No,Yes,No,No
1063,6.92,Long,F,Yes,42,Yes,Yes,No,No,No,Yes,No
1064,6.62,Short,F,No,34,No,No,No,No,Yes,No,Yes
1065,5.63,Long,F,No,28,No,No,No,No,No,No,Yes
1066,8.82,Long,M,Yes,33,Yes,Yes,No,No,No,Yes,Yes
1067,6.6,Medium,F,No,23,Yes,No,No,Yes,Yes,No,No
1068,5.34,Long,M,No,19,Yes,No,No,No,No,No,Yes
1069,4.83,Short,M,Yes,48,Yes,Yes,Yes,No,Yes,Yes,Yes
1070,2.26,Medium,M,No,53,Yes,Yes,No,No,Yes,No,No
1071,4.62,Short,M,No,32,No,Yes,No,Yes,No,Yes,Yes
1072,2.92,Long,F,Yes,52,Yes,No,No,No,No,Yes,No
1073,3.97,Long,F,Yes,40,No,No,Yes,No,No,Yes,No
1074,4.87,Short,F,No,41,Yes,No,No,No,No,No,No
1075,6.05,Medium,F,Yes,22,No,No,No,No,No,No,Yes
1076,2.61,Long,F,Yes,40,No,No,No,No,No,No,No
1077,4.32,Medium,M,No,48,No,No,No,No,Yes,No,No
1078,9.78,Long,F,Yes,43,No,Yes,No,No,No,No,No
1079,2.84,Medium,F,Yes,53,No,No,No,No,No,Yes,No
1080,5.8,Medium,F,No,25,No,No,No,No,No,Yes,No
1081,5.73,Long,M,Yes,20,No,Yes,No,No,No,Yes,No
1082,3.41,Short,M,No,27,No,Yes,No,Yes,No,Yes,No
1083,6.59,Medium,F,No,41,No,No,No,No,No,No,No
1084,4.29,Short,M,Yes,23,No,No,No,No,No,No,No
1085,6.98,Long,F,No,44,No,No,No,No,No,No,No
1086,8.2,Medium,M,No,44,No,No,No,No,No,No,No
1087,7.73,Long,F,No,32,Yes,Yes,No,No,Yes,Yes,No
1088,3.31,Medium,F,Yes,26,Yes,No,No,No,No,Yes,No
1089,7.66,Medium,F,No,54,No,No,No,No,Yes,Yes,No
1090,2.05,Long,F,No,38,No,No,No,No,No,No,No
1091,6.34,Short,F,No,38,No,Yes,No,No,No,No,No
1092,6.63,Short,F,No,39,Yes,No,Yes,No,No,No,No
1093,5.74,Long,F,No,26,No,No,No,No,Yes,No,No
1094,4.8,Short,F,No,43,No,No,No,No,Yes,No,No
1095,3.08,Long,M,Yes,42,No,Yes,Yes,Yes,Yes,Yes,Yes
1096,3.78,Long,F,Yes,42,Yes,No,Yes,No,No,No,No
1097,7.59,Short,F,No,50,No,No,No,No,No,Yes,No
1098,5.09,Long,M,Yes,30,Yes,No,No,Yes,No,Yes,No
1099,2.41,Short,M,Yes,41,No,No,No,No,Yes,No,No
1100,9.86,Medium,M,No,33,No,No,No,No,Yes,No,Yes
1101,2.19,Short,F,Yes,24,No,No,No,No,Yes,No,Yes
1102,8.33,Medium,F,Yes,34,No,No,No,No,No,No,No
1103,2.43,Short,M,No,43,No,No,No,No,No,No,No
1104,4.5,Long,M,No,23,No,No,No,No,No,No,No
1105,2.65,Long,F,Yes,26,Yes,No,No,Yes,Yes,No,No
1106,2.85,Long,F,Yes,26,No,No,No,No,No,No,No
1107,7.12,Long,F,No,22,Yes,Yes,No,No,No,Yes,No
1108,7.47,Medium,M,No,20,No,No,No,No,No,No,No
1109,7.04,Medium,F,Yes,31,No,Yes,Yes,No,Yes,Yes,No
1110,4.96,Medium,F,No,36,No,No,No,No,Yes,No,No
1111,2.99,Long,F,Yes,28,Yes,No,No,No,No,No,No
1112,5.2,Long,F,Yes,55,No,Yes,No,No,No,No,No
1113,8.75,Medium,M,No,29,Yes,No,No,No,No,Yes,No
1114,8.77,Short,F,Yes,30,Yes,No,No,No,Yes,Yes,No
1115,6.54,Medium,M,No,45,No,No,No,No,No,No,No
1116,3.89,Medium,M,Yes,36,No,No,No,No,No,Yes,No
1117,8,Long,F,Yes,49,Yes,Yes,Yes,No,No,Yes,No
1118,3.41,Long,F,Yes,36,No,No,Yes,No,Yes,Yes,No
1119,4.24,Short,M,No,49,Yes,Yes,Yes,No,No,Yes,No
1120,2.84,Long,F,Yes,54,No,No,Yes,No,No,Yes,No
1121,9.67,Short,F,No,31,No,No,No,No,Yes,No,Yes
1122,3.72,Long,M,No,50,Yes,No,No,Yes,Yes,No,No
1123,3.1,Medium,M,No,32,No,No,No,No,No,No,No
1124,5.14,Long,M,Yes,47,No,Yes,No,No,Yes,No,No
1125,4.63,Short,F,Yes,22,No,No,No,No,No,Yes,No
1126,3.24,Long,M,No,42,No,No,No,No,Yes,No,Yes
1127,7.92,Medium,M,No,30,No,No,No,No,No,No,No
1128,8.47,Long,M,No,26,Yes,No,No,No,No,No,No
1129,6.3,Short,F,No,40,Yes,No,No,No,No,No,Yes
1130,8.98,Short,F,Yes,42,No,No,No,No,No,No,No
1131,7.86,Long,F,Yes,38,No,No,No,No,Yes,No,Yes
1132,8.67,Long,F,No,56,No,No,No,No,Yes,No,No
1133,4.86,Short,M,Yes,49,Yes,Yes,Yes,No,Yes,Yes,No
1134,7.45,Long,F,No,51,Yes,No,Yes,No,No,No,No
1135,8.07,Medium,M,No,45,Yes,Yes,Yes,No,No,Yes,No
1136,2.78,Medium,F,Yes,47,No,No,No,No,Yes,No,No
1137,6.22,Short,F,Yes,18,No,No,No,No,Yes,No,No
1138,3.47,Long,F,Yes,55,No,No,No,No,Yes,No,Yes
1139,8.95,Medium,M,No,35,Yes,No,No,No,Yes,No,No
1140,2.27,Medium,F,Yes,40,No,No,No,No,No,Yes,No
1141,7.34,Medium,F,No,20,No,No,No,No,Yes,No,No
1142,5.55,Long,F,No,43,Yes,Yes,No,No,Yes,Yes,No
1143,2.99,Medium,M,Yes,24,No,No,No,No,No,No,No
1144,7.29,Long,M,Yes,51,Yes,No,No,No,No,Yes,No
1145,8.12,Medium,M,No,41,Yes,No,No,No,Yes,No,No
1146,4.57,Medium,M,Yes,26,Yes,Yes,Yes,No,No,Yes,No
1147,4.49,Medium,M,No,48,No,No,No,No,No,No,No
1148,3.73,Short,M,Yes,38,No,No,No,No,No,No,No
1149,6.97,Long,F,No,50,No,No,No,No,Yes,No,No
1150,9.39,Long,F,No,42,Yes,No,No,No,Yes,No,No
1151,2.67,Short,M,Yes,20,No,No,No,No,No,No,No
1152,9.78,Short,M,Yes,48,Yes,Yes,Yes,No,No,Yes,No
1153,4.75,Long,M,Yes,32,No,No,No,No,No,No,No
1154,4.69,Long,M,No,21,No,Yes,No,No,Yes,No,No
1155,2.48,Medium,F,No,52,Yes,No,No,No,Yes,No,No
1156,8.9,Medium,F,Yes,42,Yes,Yes,Yes,No,No,Yes,No
1157,4.92,Short,F,Yes,29,Yes,Yes,No,No,No,No,Yes
1158,2.83,Medium,F,Yes,53,No,No,No,No,No,Yes,No
1159,5.47,Long,F,Yes,22,No,No,Yes,No,No,Yes,Yes
1160,3.4,Long,F,No,44,Yes,Yes,No,No,No,Yes,No
1161,6.39,Medium,M,No,44,Yes,Yes,No,No,No,Yes,No
1162,6.33,Long,F,Yes,45,Yes,No,Yes,Yes,Yes,No,No
1163,2.24,Long,M,Yes,47,Yes,No,No,No,No,No,No
1164,7.03,Long,F,Yes,46,No,No,No,No,No,No,No
1165,7.83,Long,F,Yes,31,Yes,No,Yes,No,Yes,Yes,No
1166,7.29,Long,M,No,24,Yes,No,Yes,No,No,No,No
1167,7.57,Short,M,Yes,42,Yes,No,No,No,No,No,No
1168,7.37,Long,M,No,25,Yes,Yes,Yes,Yes,No,Yes,Yes
1169,9.43,Long,F,Yes,40,No,No,Yes,No,Yes,Yes,No
1170,4.75,Short,M,No,51,No,No,No,No,No,No,No
1171,9.31,Long,F,No,53,No,No,No,No,Yes,No,Yes
1172,8.08,Medium,M,No,39,Yes,No,Yes,No,No,No,No
1173,2.91,Medium,F,Yes,33,No,No,No,No,No,No,Yes
1174,2.98,Long,M,No,49,No,No,No,No,No,Yes,No
1175,7.96,Medium,F,Yes,52,No,Yes,No,No,No,Yes,Yes
1176,6.12,Long,F,No,50,Yes,Yes,Yes,No,No,No,No
1177,6.16,Medium,M,No,27,No,No,No,No,No,Yes,No
1178,8.78,Long,M,Yes,30,No,No,No,No,Yes,No,No
1179,5.45,Long,F,No,49,No,No,No,No,Yes,Yes,No
1180,4.91,Medium,F,Yes,22,No,No,Yes,No,No,No,No
1181,5.57,Short,M,No,27,Yes,No,No,No,Yes,No,No
1182,8.74,Medium,M,No,38,Yes,Yes,No,No,Yes,Yes,No
1183,6.57,Medium,F,No,32,No,Yes,No,No,No,No,No
1184,8.62,Long,M,No,37,No,Yes,Yes,Yes,Yes,Yes,Yes
1185,9.38,Long,F,Yes,50,No,No,No,No,No,No,No
1186,9.51,Long,M,No,25,No,No,No,No,Yes,No,No
1187,5.13,Long,M,Yes,34,Yes,Yes,Yes,No,No,Yes,Yes
1188,5.73,Long,M,No,32,No,No,No,Yes,Yes,No,No
1189,5.23,Long,M,No,22,No,No,No,No,Yes,Yes,Yes
1190,2.5,Medium,F,Yes,35,Yes,No,No,No,Yes,Yes,No
1191,3.92,Long,M,Yes,44,No,No,No,No,No,No,No
1192,5.16,Long,M,Yes,29,Yes,Yes,No,No,No,Yes,No
1193,5.08,Medium,F,No,34,No,No,No,No,Yes,No,No
1194,3.86,Long,F,Yes,36,No,No,No,No,Yes,No,Yes
1195,5.51,Long,F,No,28,No,No,No,Yes,No,No,No
1196,3.73,Medium,M,No,53,No,No,No,No,No,Yes,No
1197,7.52,Short,F,No,24,No,No,No,No,No,Yes,No
1198,3.16,Long,F,No,21,No,Yes,Yes,No,No,Yes,Yes
1199,5.99,Long,F,No,50,No,No,No,No,No,Yes,No
1200,4.28,Medium,M,No,36,No,No,No,No,Yes,No,No
1201,9.73,Long,M,No,51,No,No,No,No,No,Yes,Yes
1202,6.2,Long,M,Yes,52,No,No,No,No,Yes,No,No
1203,5.22,Long,M,Yes,27,No,No,No,No,No,No,No
1204,4.87,Long,F,No,23,No,No,No,No,No,No,No
1205,4.03,Medium,M,No,48,No,No,No,No,Yes,No,No
1206,5.07,Long,F,No,53,No,Yes,No,No,No,Yes,No
1207,5.51,Long,F,No,29,No,Yes,No,No,No,No,No
1208,3.54,Short,F,No,34,No,Yes,No,No,Yes,No,No
1209,7.22,Long,F,No,20,Yes,Yes,No,No,Yes,Yes,No
1210,6.75,Medium,M,Yes,48,Yes,No,No,No,Yes,No,No
1211,3.85,Short,F,No,34,No,Yes,No,Yes,No,Yes,No
1212,3.23,Long,M,No,54,No,No,No,No,Yes,No,No
1213,8.44,Long,F,No,42,Yes,No,No,No,Yes,No,No
1214,5.85,Long,F,No,27,Yes,Yes,No,No,Yes,Yes,No
1215,3.75,Medium,M,No,42,Yes,Yes,No,No,No,Yes,No
1216,8.04,Medium,F,No,26,No,No,No,No,No,No,No
1217,5.03,Long,F,Yes,24,Yes,No,No,No,No,No,No
1218,6.42,Medium,M,Yes,29,No,No,Yes,No,Yes,Yes,No
1219,5.98,Short,M,Yes,55,No,No,No,No,No,No,No
1220,6.3,Medium,F,Yes,41,No,No,No,No,No,No,No
1221,4.62,Long,M,Yes,48,No,Yes,No,Yes,No,Yes,No
1222,3.95,Medium,M,Yes,54,No,No,No,No,No,No,No
